New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z
56.151793000,0.099054000,0.651367,43,136.444260,63972,0.0026,-0.112,2.427,0.912,-0.010,0.024,0.010,0.027,0.009,0.103,-0.034,-0.060,0.065,-0.107,2.423,1.012,1505,1505,1350,1514,0.043,-0.025,1.134,1,75,0,0.000,0.000,0.010,0.010,0.005,-0.004,0.100
56.163679000,0.110940000,0.661133,43,80.866890,63973,0.0021,-0.112,2.427,0.912,-0.002,0.019,0.013,0.027,0.008,0.104,-0.029,-0.077,0.062,-0.107,2.423,1.012,1504,1501,1400,1514,0.048,-0.029,1.259,1,75,0,0.000,0.000,0.002,0.002,0.005,-0.004,0.100
56.168949000,0.116210000,0.671387,43,84.175087,63974,-0.0050,-0.112,2.427,0.913,0.007,0.015,0.015,0.027,0.005,0.104,-0.026,-0.114,0.045,-0.107,2.423,1.012,1503,1496,1450,1514,0.052,-0.032,1.384,1,75,0,0.000,0.000,-0.007,-0.007,0.004,-0.004,0.100
56.178181000,0.125442000,0.681152,43,189.933517,63975,-0.0005,-0.111,2.427,0.913,0.015,0.011,0.020,0.027,0.003,0.103,-0.002,-0.147,0.009,-0.107,2.423,1.012,1502,1492,1500,1514,0.056,-0.036,1.508,1,75,0,0.000,0.000,-0.015,-0.015,0.004,-0.004,0.100
56.190111000,0.137372000,0.690918,43,108.412834,63976,0.0022,-0.111,2.427,0.913,0.022,0.008,0.024,0.028,0.001,0.101,0.008,-0.162,-0.036,-0.107,2.423,1.012,1502,1488,1550,1514,0.060,-0.040,1.632,1,75,0,0.000,0.000,-0.022,-0.022,0.004,-0.004,0.099
56.200765000,0.148026000,0.701172,43,83.878548,63977,0.0004,-0.110,2.427,0.914,0.028,0.007,0.026,0.028,-0.001,0.100,0.020,-0.157,-0.060,-0.107,2.423,1.012,1501,1486,1600,1513,0.063,-0.044,1.756,1,75,0,0.000,0.000,-0.028,-0.028,0.003,-0.004,0.099
56.209178000,0.156439000,0.711426,43,93.923172,63978,-0.0018,-0.110,2.427,0.914,0.032,0.005,0.026,0.027,-0.002,0.100,-0.014,-0.148,-0.045,-0.107,2.423,1.012,1501,1483,1650,1514,0.066,-0.047,1.879,1,75,0,0.000,0.000,-0.032,-0.032,0.003,-0.004,0.099
56.219669000,0.166930000,0.720703,43,118.976799,63979,0.0012,-0.109,2.427,0.914,0.036,0.002,0.029,0.024,-0.004,0.100,-0.085,-0.183,-0.033,-0.107,2.423,1.012,1501,1481,1700,1514,0.068,-0.051,2.002,1,75,0,0.000,0.000,-0.036,-0.036,0.002,-0.004,0.098
56.236912000,0.184173000,0.731445,43,95.392540,63980,0.0065,-0.109,2.427,0.915,0.036,0.001,0.031,0.022,-0.007,0.099,-0.117,-0.196,-0.035,-0.107,2.423,1.012,1500,1481,1750,1513,0.070,-0.055,2.124,1,75,0,0.000,0.000,-0.036,-0.036,0.002,-0.004,0.098
56.246810000,0.194071000,0.741211,43,58.018101,63981,0.0001,-0.109,2.427,0.915,0.037,-0.000,0.034,0.021,-0.010,0.099,-0.105,-0.217,-0.032,-0.107,2.423,1.012,1500,1481,1800,1513,0.071,-0.059,2.246,1,75,0,0.000,0.000,-0.037,-0.037,0.001,-0.004,0.097
56.248588000,0.195849000,0.750977,43,101.091789,63982,-0.0080,-0.108,2.427,0.915,0.037,-0.001,0.035,0.021,-0.013,0.098,-0.086,-0.237,-0.048,-0.107,2.423,1.012,1500,1481,1850,1513,0.072,-0.062,2.367,1,75,0,0.000,0.000,-0.037,-0.037,0.001,-0.004,0.097
56.262646000,0.209907000,0.761230,43,564.015808,63983,0.0038,-0.108,2.427,0.916,0.036,-0.000,0.034,0.021,-0.014,0.098,-0.059,-0.214,-0.035,-0.107,2.423,1.012,1500,1481,1854,1513,0.073,-0.066,2.488,1,75,0,0.000,0.000,-0.036,-0.036,0.001,-0.004,0.097
56.268860000,0.216121000,0.769531,43,71.164246,63984,-0.0021,-0.108,2.427,0.916,0.037,0.002,0.035,0.022,-0.015,0.097,-0.016,-0.190,-0.048,-0.107,2.423,1.012,1501,1481,1854,1513,0.073,-0.070,2.608,1,75,0,0.000,0.000,-0.037,-0.037,0.000,-0.004,0.096
56.278319000,0.225580000,0.781250,43,161.108429,63985,-0.0023,-0.107,2.427,0.916,0.036,0.004,0.035,0.026,-0.016,0.095,0.069,-0.162,-0.079,-0.107,2.423,1.012,1501,1482,1853,1513,0.073,-0.074,2.728,1,75,0,0.000,0.000,-0.036,-0.036,0.000,-0.004,0.096
56.292632000,0.239893000,0.791504,43,105.808907,63986,0.0041,-0.107,2.427,0.917,0.033,0.009,0.036,0.029,-0.018,0.092,0.116,-0.161,-0.130,-0.107,2.423,1.012,1502,1483,1852,1512,0.073,-0.078,2.848,1,75,0,-0.000,0.000,-0.033,-0.033,-0.000,-0.004,0.096
56.299415000,0.246676000,0.801270,43,69.905624,63987,-0.0030,-0.107,2.427,0.917,0.034,0.013,0.032,0.033,-0.016,0.091,0.199,-0.084,-0.131,-0.107,2.423,1.012,1503,1482,1853,1512,0.072,-0.082,2.967,1,75,0,-0.000,0.000,-0.034,-0.034,-0.001,-0.004,0.095
56.312861000,0.260122000,0.811523,43,147.601471,63988,0.0032,-0.106,2.428,0.917,0.033,0.018,0.030,0.036,-0.016,0.089,0.231,-0.063,-0.137,-0.107,2.423,1.012,1504,1483,1855,1512,0.072,-0.087,3.086,1,75,0,-0.000,0.000,-0.033,-0.033,-0.001,-0.005,0.095
56.320536000,0.267797000,0.821289,43,74.415833,63989,-0.0021,-0.106,2.428,0.918,0.032,0.021,0.032,0.039,-0.017,0.087,0.253,-0.066,-0.170,-0.107,2.423,1.012,1504,1484,1854,1512,0.070,-0.092,3.205,1,75,0,-0.000,0.000,-0.032,-0.032,-0.001,-0.005,0.095
56.330863000,0.278124000,0.831055,43,130.412109,63990,0.0006,-0.106,2.428,0.918,0.032,0.025,0.032,0.042,-0.018,0.084,0.265,-0.066,-0.198,-0.107,2.423,1.012,1505,1484,1853,1511,0.069,-0.097,3.323,1,75,0,-0.000,0.000,-0.032,-0.032,-0.001,-0.005,0.094
56.338509000,0.285770000,0.841309,43,96.899223,63991,-0.0026,-0.105,2.429,0.918,0.033,0.029,0.028,0.045,-0.019,0.082,0.262,-0.083,-0.205,-0.107,2.423,1.012,1506,1483,1854,1511,0.067,-0.103,3.441,1,75,0,-0.000,0.000,-0.033,-0.033,-0.002,-0.006,0.094
56.352344000,0.299605000,0.851562,43,130.872925,63992,0.0036,-0.105,2.429,0.918,0.035,0.033,0.025,0.047,-0.020,0.079,0.237,-0.098,-0.217,-0.107,2.423,1.012,1507,1482,1856,1510,0.065,-0.109,3.558,1,75,0,-0.000,0.000,-0.035,-0.035,-0.002,-0.006,0.094
56.372503000,0.319764000,0.861816,43,72.311806,63993,0.0099,-0.105,2.430,0.918,0.036,0.038,0.023,0.049,-0.022,0.076,0.226,-0.121,-0.230,-0.107,2.423,1.012,1508,1482,1856,1510,0.062,-0.116,3.676,1,75,0,-0.000,0.000,-0.036,-0.036,-0.003,-0.007,0.094
56.382094000,0.329355000,0.871094,43,49.622868,63994,0.0003,-0.104,2.430,0.919,0.037,0.043,0.023,0.048,-0.023,0.073,0.163,-0.107,-0.268,-0.107,2.423,1.012,1509,1481,1856,1509,0.059,-0.123,3.793,1,75,0,-0.000,0.000,-0.037,-0.037,-0.003,-0.007,0.094
56.382425000,0.329686000,0.881348,43,104.318802,63995,-0.0099,-0.104,2.431,0.919,0.039,0.048,0.022,0.049,-0.025,0.070,0.128,-0.123,-0.275,-0.107,2.423,1.012,1510,1480,1856,1509,0.056,-0.131,3.910,1,75,0,-0.000,0.000,-0.039,-0.039,-0.003,-0.008,0.094
56.389473000,0.336734000,0.891602,43,3076.923096,63996,-0.0032,-0.103,2.432,0.919,0.042,0.053,0.019,0.048,-0.025,0.068,0.084,-0.110,-0.254,-0.107,2.423,1.012,1511,1479,1858,1509,0.052,-0.140,4.027,1,75,0,-0.000,0.000,-0.042,-0.042,-0.004,-0.009,0.093
56.398817000,0.346078000,0.901367,43,141.944641,63997,-0.0004,-0.103,2.432,0.919,0.039,0.056,0.016,0.044,-0.024,0.066,-0.042,-0.050,-0.230,-0.107,2.423,1.012,1512,1480,1859,1509,0.047,-0.149,4.144,1,75,0,-0.000,0.000,-0.039,-0.039,-0.004,-0.009,0.093
56.412021000,0.359282000,0.911133,43,107.112251,63998,0.0034,-0.103,2.433,0.919,0.029,0.057,0.018,0.034,-0.020,0.064,-0.288,0.073,-0.227,-0.107,2.423,1.012,1512,1485,1858,1508,0.043,-0.159,4.260,1,75,0,-0.000,0.000,-0.029,-0.029,-0.004,-0.010,0.093
56.420044000,0.367305000,0.921387,43,75.780540,63999,-0.0022,-0.103,2.434,0.919,0.031,0.061,0.016,0.032,-0.020,0.064,-0.265,0.040,-0.179,-0.107,2.423,1.012,1513,1484,1858,1508,0.038,-0.169,4.376,1,75,0,-0.000,0.000,-0.031,-0.031,-0.005,-0.011,0.093
56.430365000,0.377626000,0.930664,43,124.750496,64000,0.0010,-0.102,2.434,0.919,0.030,0.064,0.013,0.029,-0.021,0.064,-0.271,0.011,-0.132,-0.107,2.423,1.012,1514,1485,1859,1508,0.033,-0.181,4.493,1,75,0,-0.000,0.000,-0.030,-0.030,-0.005,-0.011,0.093
56.441139000,0.388400000,0.941406,43,96.955597,64001,0.0000,-0.102,2.435,0.920,0.024,0.061,0.013,0.024,-0.020,0.063,-0.325,0.044,-0.115,-0.107,2.423,1.012,1513,1488,1859,1508,0.028,-0.193,4.609,1,75,0,-0.000,0.000,-0.024,-0.024,-0.005,-0.012,0.093
56.450784000,0.398045000,0.951660,43,92.885010,64002,-0.0006,-0.102,2.435,0.920,0.018,0.062,0.010,0.020,-0.019,0.062,-0.345,0.052,-0.127,-0.107,2.423,1.012,1514,1490,1860,1508,0.023,-0.205,4.725,1,75,0,-0.000,0.000,-0.018,-0.018,-0.005,-0.013,0.093
56.461265000,0.408526000,0.961426,43,103.755966,64003,0.0007,-0.102,2.436,0.920,0.015,0.061,0.008,0.016,-0.019,0.060,-0.358,0.037,-0.133,-0.107,2.423,1.012,1514,1492,1861,1508,0.018,-0.218,4.841,1,75,0,-0.000,0.000,-0.015,-0.015,-0.005,-0.013,0.093
56.476474000,0.423735000,0.971680,43,95.474510,64004,0.0049,-0.102,2.437,0.920,0.011,0.059,0.006,0.012,-0.020,0.060,-0.367,0.014,-0.111,-0.107,2.423,1.012,1513,1494,1862,1508,0.013,-0.232,4.957,1,75,0,-0.000,0.000,-0.011,-0.011,-0.005,-0.014,0.093
56.478264000,0.425525000,0.980469,43,65.780815,64005,-0.0070,-0.102,2.437,0.919,0.008,0.057,0.003,0.009,-0.020,0.060,-0.360,-0.006,-0.079,-0.107,2.423,1.012,1513,1495,1863,1508,0.008,-0.246,5.073,1,75,0,-0.000,0.000,-0.008,-0.008,-0.005,-0.014,0.093
56.490465000,0.437726000,0.991699,43,560.538147,64006,0.0010,-0.102,2.437,0.920,0.001,0.051,0.004,0.004,-0.019,0.059,-0.384,0.031,-0.079,-0.107,2.423,1.012,1512,1499,1863,1508,0.003,-0.260,5.189,1,75,0,-0.000,0.000,-0.001,-0.001,-0.005,-0.014,0.093
56.498547000,0.445808000,1.000000,43,82.000816,64007,-0.0002,-0.102,2.438,0.919,0.002,0.049,-0.001,0.006,-0.020,0.060,-0.234,-0.010,-0.038,-0.107,2.423,1.012,1511,1499,1865,1508,-0.001,-0.275,5.306,1,75,0,-0.000,-0.000,-0.002,-0.002,-0.005,-0.015,0.093
56.508747000,0.456008000,1.010742,43,123.839012,64008,-0.0006,-0.102,2.438,0.919,0.000,0.044,-0.003,0.006,-0.021,0.060,-0.178,-0.031,-0.026,-0.107,2.423,1.012,1511,1499,1866,1508,-0.006,-0.290,5.422,1,75,0,-0.000,-0.000,-0.000,-0.000,-0.005,-0.015,0.093
56.518298000,0.465559000,1.021484,43,98.116173,64009,-0.0012,-0.103,2.438,0.919,-0.003,0.040,-0.004,0.005,-0.021,0.060,-0.150,-0.029,-0.010,-0.107,2.423,1.012,1510,1501,1866,1508,-0.011,-0.306,5.538,1,75,0,-0.000,-0.000,0.003,0.003,-0.005,-0.015,0.093
56.531602000,0.478863000,1.029785,43,104.788849,64010,0.0050,-0.103,2.438,0.919,-0.010,0.035,-0.003,-0.001,-0.019,0.060,-0.277,0.032,-0.006,-0.107,2.423,1.012,1509,1505,1866,1508,-0.015,-0.321,5.655,1,75,0,-0.000,-0.000,0.010,0.010,-0.004,-0.016,0.093
56.542157000,0.489418000,1.041504,43,75.210587,64011,-0.0012,-0.103,2.439,0.919,-0.008,0.030,-0.006,-0.001,-0.021,0.061,-0.209,-0.023,0.014,-0.107,2.423,1.012,1508,1504,1867,1508,-0.020,-0.337,5.771,1,75,0,-0.000,-0.000,0.008,0.008,-0.004,-0.016,0.093
56.552774000,0.500035000,1.051270,43,94.804703,64012,0.0008,-0.103,2.439,0.919,-0.011,0.025,-0.008,-0.004,-0.023,0.062,-0.249,-0.061,0.033,-0.107,2.423,1.012,1507,1505,1868,1508,-0.024,-0.353,5.888,1,75,0,-0.000,-0.000,0.011,0.011,-0.004,-0.016,0.093
56.560340000,0.507601000,1.061035,43,94.250710,64013,-0.0022,-0.103,2.439,0.919,-0.014,0.019,-0.009,-0.010,-0.024,0.063,-0.334,-0.066,0.064,-0.107,2.423,1.012,1506,1507,1870,1509,-0.028,-0.369,6.005,1,75,0,-0.000,-0.000,0.014,0.014,-0.004,-0.016,0.094
56.568550000,0.515811000,1.070801,43,132.257645,64014,-0.0016,-0.103,2.439,0.919,-0.016,0.016,-0.011,-0.015,-0.025,0.064,-0.368,-0.073,0.057,-0.107,2.423,1.012,1506,1508,1871,1509,-0.032,-0.385,6.122,1,75,0,-0.000,-0.000,0.016,0.016,-0.004,-0.016,0.094
56.582037000,0.529298000,1.080566,43,121.906616,64015,0.0037,-0.104,2.439,0.918,-0.017,0.012,-0.014,-0.019,-0.025,0.064,-0.380,-0.073,0.041,-0.107,2.423,1.012,1505,1508,1872,1509,-0.035,-0.400,6.240,1,75,0,-0.000,-0.000,0.017,0.017,-0.004,-0.016,0.094
56.595382000,0.542643000,1.091309,43,74.183975,64016,0.0026,-0.104,2.439,0.918,-0.016,0.009,-0.016,-0.021,-0.025,0.063,-0.348,-0.053,0.020,-0.107,2.423,1.012,1504,1508,1873,1508,-0.039,-0.416,6.358,1,75,0,-0.000,-0.000,0.016,0.016,-0.003,-0.016,0.094
56.603553000,0.550814000,1.101074,43,74.968140,64017,-0.0016,-0.104,2.439,0.918,-0.017,0.007,-0.017,-0.022,-0.025,0.062,-0.264,-0.036,-0.017,-0.107,2.423,1.012,1504,1508,1874,1508,-0.042,-0.432,6.476,1,75,0,-0.000,-0.000,0.017,0.017,-0.003,-0.016,0.094
56.610629000,0.557890000,1.111328,43,122.458977,64018,-0.0032,-0.104,2.439,0.918,-0.018,0.004,-0.020,-0.021,-0.025,0.062,-0.188,-0.026,-0.024,-0.107,2.423,1.012,1503,1508,1875,1508,-0.045,-0.448,6.594,1,75,0,-0.000,-0.000,0.018,0.018,-0.003,-0.016,0.095
56.621364000,0.568625000,1.121582,43,141.422714,64019,0.0005,-0.104,2.439,0.917,-0.017,0.002,-0.024,-0.021,-0.026,0.062,-0.126,-0.042,-0.013,-0.107,2.423,1.012,1503,1508,1877,1508,-0.048,-0.464,6.713,1,75,0,-0.000,-0.000,0.017,0.017,-0.003,-0.016,0.095
56.631374000,0.578635000,1.131348,43,93.222710,64020,0.0002,-0.105,2.439,0.917,-0.018,0.001,-0.027,-0.020,-0.027,0.062,-0.073,-0.043,-0.004,-0.107,2.423,1.012,1503,1508,1878,1508,-0.050,-0.480,6.832,1,75,0,-0.000,-0.000,0.018,0.018,-0.003,-0.016,0.095
56.641732000,0.588993000,1.140625,43,99.980003,64021,0.0011,-0.105,2.439,0.917,-0.019,0.001,-0.030,-0.019,-0.027,0.062,-0.024,-0.033,-0.001,-0.107,2.423,1.012,1503,1509,1879,1508,-0.053,-0.496,6.952,1,75,0,-0.000,-0.000,0.019,0.019,-0.002,-0.016,0.096
56.646862000,0.594123000,1.149902,43,96.618355,64022,-0.0042,-0.105,2.439,0.916,-0.020,-0.000,-0.031,-0.018,-0.026,0.062,0.000,-0.020,-0.012,-0.107,2.423,1.012,1502,1510,1881,1508,-0.055,-0.512,7.072,1,75,0,-0.000,-0.000,0.020,0.020,-0.002,-0.016,0.096
56.659508000,0.606769000,1.161133,43,195.160034,64023,0.0014,-0.105,2.439,0.916,-0.021,-0.001,-0.031,-0.017,-0.025,0.061,0.018,0.008,-0.033,-0.107,2.423,1.012,1502,1510,1881,1508,-0.057,-0.527,7.193,1,75,0,-0.000,-0.000,0.021,0.021,-0.002,-0.016,0.096
56.670775000,0.618036000,1.171387,43,79.107666,64024,0.0010,-0.105,2.439,0.916,-0.021,-0.002,-0.032,-0.015,-0.025,0.059,0.053,0.014,-0.056,-0.107,2.423,1.012,1502,1510,1882,1508,-0.059,-0.543,7.314,1,75,0,-0.000,-0.000,0.021,0.021,-0.002,-0.016,0.097
56.681066000,0.628327000,1.180664,43,88.809944,64025,0.0010,-0.106,2.439,0.915,-0.021,-0.002,-0.032,-0.014,-0.025,0.058,0.082,0.015,-0.072,-0.107,2.423,1.012,1502,1510,1883,1508,-0.060,-0.559,7.435,1,75,0,-0.000,-0.000,0.021,0.021,-0.002,-0.016,0.097
56.689474000,0.636735000,1.191406,43,97.238426,64026,-0.0023,-0.106,2.439,0.915,-0.020,-0.003,-0.031,-0.011,-0.024,0.057,0.136,0.022,-0.081,-0.107,2.423,1.012,1502,1509,1883,1507,-0.062,-0.574,7.557,1,75,0,-0.000,-0.000,0.020,0.020,-0.001,-0.016,0.097
56.702010000,0.649271000,1.201172,43,119.047623,64027,0.0028,-0.106,2.439,0.915,-0.018,-0.002,-0.028,-0.008,-0.024,0.056,0.177,0.021,-0.089,-0.107,2.423,1.012,1502,1509,1882,1507,-0.063,-0.590,7.679,1,75,0,-0.000,-0.000,0.018,0.018,-0.001,-0.016,0.098
56.712062000,0.659323000,1.211426,43,79.802094,64028,-0.0002,-0.106,2.439,0.915,-0.017,-0.002,-0.026,-0.006,-0.023,0.056,0.186,0.049,-0.074,-0.107,2.423,1.012,1502,1508,1881,1507,-0.064,-0.606,7.801,1,75,0,-0.000,-0.000,0.017,0.017,-0.001,-0.016,0.098
56.722917000,0.670178000,1.221191,43,99.552017,64029,0.0011,-0.106,2.439,0.914,-0.016,-0.002,-0.024,-0.004,-0.022,0.055,0.186,0.046,-0.070,-0.107,2.423,1.012,1502,1507,1881,1507,-0.065,-0.621,7.923,1,75,0,-0.000,-0.000,0.016,0.016,-0.001,-0.016,0.098
56.733678000,0.680939000,1.230957,43,92.165901,64030,0.0010,-0.106,2.439,0.914,-0.014,-0.001,-0.021,-0.002,-0.023,0.055,0.173,0.027,-0.061,-0.107,2.423,1.012,1502,1507,1881,1507,-0.066,-0.637,8.046,1,75,0,-0.000,-0.000,0.014,0.014,-0.001,-0.016,0.098
56.739468000,0.686729000,1.240723,43,92.988655,64031,-0.0040,-0.106,2.439,0.914,-0.013,-0.002,-0.018,-0.002,-0.022,0.055,0.141,0.036,-0.036,-0.107,2.423,1.012,1502,1506,1880,1507,-0.067,-0.652,8.169,1,75,0,-0.000,-0.000,0.013,0.013,-0.001,-0.016,0.098
56.749170000,0.696431000,1.251465,43,172.890732,64032,-0.0010,-0.106,2.438,0.914,-0.011,-0.002,-0.014,-0.002,-0.022,0.056,0.104,0.028,-0.017,-0.107,2.423,1.012,1502,1505,1879,1507,-0.068,-0.668,8.291,1,75,0,-0.000,-0.000,0.011,0.011,-0.001,-0.016,0.098
56.759342000,0.706603000,1.260742,43,103.135315,64033,0.0009,-0.106,2.438,0.914,-0.009,-0.003,-0.012,-0.002,-0.022,0.056,0.086,0.011,0.003,-0.107,2.423,1.012,1502,1504,1878,1507,-0.068,-0.683,8.414,1,75,0,-0.000,-0.000,0.009,0.009,-0.001,-0.015,0.098
56.766934000,0.714195000,1.269531,43,98.386459,64034,-0.0012,-0.106,2.438,0.914,-0.007,-0.004,-0.011,-0.002,-0.024,0.057,0.047,-0.023,0.029,-0.107,2.423,1.012,1502,1503,1878,1508,-0.069,-0.699,8.537,1,75,0,-0.000,-0.000,0.007,0.007,-0.001,-0.015,0.098
56.783184000,0.730445000,1.281250,43,131.856537,64035,0.0045,-0.106,2.438,0.914,-0.005,-0.004,-0.009,-0.004,-0.024,0.058,0.012,-0.016,0.042,-0.107,2.423,1.012,1502,1502,1877,1508,-0.070,-0.714,8.660,1,75,0,-0.000,-0.000,0.005,0.005,-0.001,-0.015,0.098
56.787304000,0.734565000,1.290527,43,61.568771,64036,-0.0052,-0.106,2.438,0.914,-0.002,-0.005,-0.006,-0.005,-0.023,0.059,-0.030,0.000,0.058,-0.107,2.423,1.012,1502,1500,1876,1508,-0.071,-0.730,8.783,1,75,0,-0.000,-0.000,0.002,0.002,-0.001,-0.015,0.098
56.798175000,0.745436000,1.301270,43,243.190659,64037,0.0001,-0.106,2.438,0.914,0.000,-0.005,-0.005,-0.007,-0.023,0.060,-0.058,0.008,0.071,-0.107,2.423,1.012,1502,1499,1876,1508,-0.071,-0.745,8.906,1,75,0,-0.000,-0.000,-0.000,-0.000,-0.001,-0.015,0.098
56.808179000,0.755440000,1.311523,43,92.047127,64038,-0.0003,-0.106,2.438,0.914,0.003,-0.005,-0.005,-0.008,-0.022,0.061,-0.077,0.019,0.078,-0.107,2.423,1.012,1502,1498,1877,1508,-0.072,-0.760,9.029,1,75,0,-0.000,-0.000,-0.003,-0.003,-0.001,-0.015,0.098
56.823384000,0.770645000,1.321289,43,100.030006,64039,0.0054,-0.106,2.438,0.914,0.005,-0.005,-0.006,-0.010,-0.022,0.062,-0.116,0.031,0.087,-0.107,2.423,1.012,1501,1497,1877,1508,-0.074,-0.775,9.152,1,75,0,-0.000,-0.000,-0.005,-0.005,-0.001,-0.015,0.098
56.829089000,0.776350000,1.331055,43,65.798134,64040,-0.0041,-0.106,2.438,0.914,0.006,-0.005,-0.007,-0.012,-0.021,0.063,-0.140,0.027,0.086,-0.107,2.423,1.012,1502,1497,1878,1509,-0.075,-0.790,9.275,1,75,0,-0.000,-0.000,-0.006,-0.006,-0.001,-0.015,0.099
56.840389000,0.787650000,1.340820,43,175.500183,64041,0.0015,-0.106,2.438,0.914,0.006,-0.005,-0.008,-0.014,-0.021,0.064,-0.151,0.043,0.092,-0.107,2.423,1.012,1501,1496,1878,1509,-0.076,-0.805,9.399,1,75,0,-0.000,-0.000,-0.006,-0.006,-0.001,-0.015,0.099
56.848420000,0.795681000,1.350586,43,88.558273,64042,-0.0017,-0.106,2.438,0.914,0.007,-0.005,-0.010,-0.015,-0.019,0.065,-0.145,0.067,0.088,-0.107,2.423,1.012,1501,1496,1879,1509,-0.077,-0.820,9.522,1,75,0,-0.000,-0.000,-0.007,-0.007,-0.001,-0.015,0.099
56.861407000,0.808668000,1.361328,43,124.626122,64043,0.0022,-0.106,2.438,0.913,0.007,-0.004,-0.011,-0.016,-0.018,0.066,-0.121,0.070,0.089,-0.107,2.423,1.012,1502,1496,1880,1509,-0.079,-0.835,9.646,1,75,0,-0.000,-0.000,-0.007,-0.007,-0.001,-0.015,0.099
56.869207000,0.816468000,1.371582,43,77.041603,64044,-0.0025,-0.106,2.438,0.913,0.007,-0.004,-0.015,-0.016,-0.017,0.067,-0.089,0.082,0.099,-0.107,2.423,1.012,1502,1496,1881,1509,-0.080,-0.850,9.770,1,75,0,-0.000,-0.000,-0.007,-0.007,-0.001,-0.015,0.099
56.883635000,0.830896000,1.380859,43,128.320282,64045,0.0051,-0.106,2.438,0.913,0.006,-0.002,-0.019,-0.015,-0.016,0.069,-0.040,0.102,0.113,-0.107,2.423,1.012,1502,1496,1883,1509,-0.082,-0.865,9.894,1,75,0,-0.000,-0.000,-0.006,-0.006,-0.002,-0.015,0.100
