New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z,P_term_vel_x,I_term_vel_x,D_term_vel_x,error_vel_x,d_error_vel_x,desired_pitch_angle
111.575369000,0.116797000,0.297974,43,109.457092,7063,-0.0060,-0.135,2.228,0.832,-0.006,-0.011,-0.011,0.074,-0.048,0.095,0.009,0.053,0.113,-0.084,2.774,1.049,1500,1500,900,1500,0.000,0.000,0.000,1,79,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111.587233000,0.128661000,0.309570,43,469.043152,7064,0.0003,-0.135,2.228,0.832,-0.006,-0.007,-0.011,0.075,-0.047,0.096,0.022,0.065,0.095,-0.084,2.774,1.049,1500,1500,900,1500,0.000,0.000,0.000,1,79,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111.603273000,0.144701000,0.318970,43,84.338364,7065,0.0066,-0.135,2.228,0.831,-0.005,-0.003,-0.012,0.076,-0.046,0.095,0.046,0.079,0.066,-0.084,2.774,1.049,1500,1500,900,1500,0.000,0.000,0.000,1,79,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111.606911000,0.148339000,0.329712,43,62.371361,7066,-0.0071,-0.135,2.228,0.831,-0.004,0.000,-0.012,0.077,-0.045,0.094,0.059,0.074,0.026,-0.084,2.774,1.049,1500,1500,900,1500,0.000,0.000,0.000,1,79,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111.617344000,0.158772000,0.338867,43,275.330383,7067,0.0013,-0.135,2.228,0.831,-0.001,0.003,-0.013,0.078,-0.045,0.094,0.075,0.074,0.002,-0.084,2.774,1.049,1500,1500,900,1500,0.000,0.000,0.000,1,79,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111.627074000,0.168502000,0.349365,43,95.914062,7068,-0.0008,-0.135,2.228,0.831,-0.000,0.005,-0.012,0.079,-0.044,0.093,0.076,0.076,-0.012,-0.084,2.774,1.049,1500,1500,900,1500,0.000,0.000,0.000,1,79,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111.639043000,0.180471000,0.359619,43,102.838341,7069,0.0017,-0.135,2.229,0.831,-0.001,0.008,-0.011,0.079,-0.043,0.093,0.070,0.088,-0.008,-0.084,2.774,1.049,1500,1500,900,1500,0.000,0.000,0.000,1,79,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111.649676000,0.191104000,0.369629,43,83.591072,7070,0.0006,-0.135,2.229,0.831,-0.001,0.010,-0.010,0.080,-0.041,0.094,0.065,0.098,0.013,-0.084,2.774,1.049,1500,1500,900,1500,0.000,0.000,0.000,1,79,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111.676957000,0.218385000,0.379639,43,94.091080,7071,0.0173,-0.135,2.229,0.831,0.001,0.011,-0.009,0.080,-0.040,0.095,0.064,0.099,0.027,-0.084,2.774,1.049,1500,1500,900,1500,0.000,0.000,0.000,1,79,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111.677811000,0.219239000,0.389160,43,36.666302,7072,-0.0087,-0.135,2.229,0.831,0.003,0.013,-0.006,0.081,-0.040,0.095,0.067,0.090,0.017,-0.084,2.774,1.049,1500,1500,900,1500,0.000,0.000,0.000,1,79,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111.678199000,0.219627000,0.399414,43,1177.856323,7073,-0.0099,-0.135,2.229,0.831,0.007,0.013,-0.003,0.082,-0.040,0.093,0.071,0.055,-0.021,-0.084,2.774,1.049,1500,1500,900,1500,0.000,0.000,0.000,1,79,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
111.686932000,0.228360000,0.409546,43,2624.671875,7074,-0.0014,-0.135,2.229,0.831,0.010,0.012,-0.000,0.083,-0.041,0.091,0.075,0.018,-0.069,-0.135,2.229,0.265,1502,1496,950,1512,-0.001,-0.001,-0.708,1,79,0,-0.000,-0.000,-0.010,-0.011,-0.001,-0.001,-0.566,-3.173,-0.000,-0.000,-0.021,-2.088,-3.173
111.704239000,0.245667000,0.419678,43,114.547539,7075,0.0072,-0.135,2.229,0.831,0.014,0.011,0.003,0.084,-0.042,0.088,0.074,-0.013,-0.117,-0.135,2.229,0.265,1502,1495,1000,1512,-0.001,-0.002,-1.416,1,79,0,-0.000,-0.000,-0.014,-0.015,-0.001,-0.001,-0.566,-4.317,-0.000,-0.000,-0.029,-0.753,-4.317
111.714734000,0.256162000,0.429688,43,57.803467,7076,0.0005,-0.134,2.230,0.831,0.018,0.011,0.006,0.084,-0.043,0.086,0.076,-0.033,-0.144,-0.135,2.229,0.265,1502,1494,1050,1511,-0.002,-0.002,-2.124,1,79,0,-0.001,-0.000,-0.018,-0.019,-0.001,-0.001,-0.567,-5.538,-0.000,-0.000,-0.037,-0.814,-5.538
111.723247000,0.264675000,0.439697,43,95.356155,7077,-0.0015,-0.134,2.230,0.831,0.022,0.012,0.008,0.084,-0.043,0.084,0.059,-0.031,-0.156,-0.135,2.229,0.265,1502,1493,1073,1511,-0.004,-0.003,-2.833,1,79,0,-0.001,-0.000,-0.022,-0.023,-0.001,-0.001,-0.567,-6.752,-0.000,-0.000,-0.045,-0.808,-6.752
111.727612000,0.269040000,0.449707,43,117.536438,7078,-0.0056,-0.134,2.230,0.832,0.023,0.012,0.014,0.080,-0.042,0.084,-0.069,0.010,-0.113,-0.135,2.229,0.265,1502,1492,1069,1511,-0.006,-0.005,-3.542,1,79,0,-0.001,-0.000,-0.023,-0.024,-0.002,-0.001,-0.567,-7.009,-0.000,-0.000,-0.047,-0.171,-7.009
111.738876000,0.280304000,0.459839,43,229.357803,7079,0.0011,-0.133,2.230,0.832,0.024,0.011,0.015,0.076,-0.043,0.086,-0.141,-0.012,-0.058,-0.135,2.229,0.265,1502,1492,1068,1512,-0.008,-0.006,-4.251,1,79,0,-0.001,-0.000,-0.024,-0.025,-0.002,-0.001,-0.567,-7.448,-0.000,-0.000,-0.050,-0.289,-7.448
111.753141000,0.294569000,0.469727,43,88.825722,7080,0.0044,-0.133,2.230,0.832,0.026,0.009,0.018,0.071,-0.043,0.087,-0.234,-0.003,0.002,-0.135,2.229,0.265,1501,1491,1066,1512,-0.010,-0.007,-4.960,1,79,0,-0.001,-0.000,-0.026,-0.027,-0.002,-0.001,-0.568,-8.044,-0.000,-0.000,-0.054,-0.402,-8.044
111.771832000,0.313260000,0.479370,43,70.136063,7081,0.0090,-0.133,2.230,0.832,0.026,0.012,0.020,0.068,-0.043,0.087,-0.265,-0.019,-0.002,-0.135,2.229,0.265,1502,1492,1064,1512,-0.012,-0.009,-5.670,1,79,0,-0.001,-0.000,-0.026,-0.027,-0.003,-0.001,-0.568,-7.888,-0.000,0.000,-0.053,0.108,-7.888
111.778986000,0.320414000,0.489746,43,53.521729,7082,-0.0032,-0.133,2.230,0.833,0.024,0.013,0.020,0.065,-0.043,0.087,-0.259,-0.015,0.003,-0.135,2.229,0.265,1502,1492,1063,1512,-0.015,-0.010,-6.380,1,79,0,-0.001,-0.000,-0.024,-0.025,-0.003,-0.002,-0.568,-7.418,-0.000,0.000,-0.049,0.302,-7.418
111.779336000,0.320764000,0.499634,43,139.918854,7083,-0.0095,-0.132,2.231,0.833,0.024,0.015,0.020,0.064,-0.043,0.086,-0.234,-0.000,-0.024,-0.135,2.229,0.265,1503,1492,1062,1512,-0.018,-0.012,-7.090,1,79,0,-0.001,-0.000,-0.024,-0.026,-0.003,-0.002,-0.568,-7.533,-0.000,-0.000,-0.050,-0.077,-7.533
111.790628000,0.332056000,0.509644,43,2898.550781,7084,0.0013,-0.132,2.231,0.833,0.024,0.015,0.020,0.061,-0.043,0.085,-0.237,0.004,-0.052,-0.135,2.229,0.265,1503,1492,1062,1511,-0.021,-0.014,-7.801,1,79,0,-0.002,-0.000,-0.024,-0.025,-0.003,-0.002,-0.568,-7.399,-0.000,0.000,-0.049,0.089,-7.399
111.799639000,0.341067000,0.519653,43,88.581802,7085,-0.0010,-0.132,2.231,0.833,0.024,0.015,0.019,0.059,-0.043,0.083,-0.221,-0.005,-0.080,-0.135,2.229,0.265,1503,1492,1061,1511,-0.025,-0.016,-8.511,1,79,0,-0.002,-0.000,-0.024,-0.026,-0.003,-0.002,-0.569,-7.515,-0.000,-0.000,-0.050,-0.077,-7.515
111.807107000,0.348535000,0.529663,43,111.049416,7086,-0.0025,-0.132,2.231,0.833,0.023,0.015,0.018,0.058,-0.043,0.082,-0.205,-0.002,-0.088,-0.135,2.229,0.265,1503,1492,1060,1511,-0.028,-0.019,-9.222,1,79,0,-0.002,-0.000,-0.023,-0.025,-0.004,-0.002,-0.569,-7.282,-0.000,0.000,-0.049,0.156,-7.282
111.818637000,0.360065000,0.539917,43,133.994370,7087,0.0013,-0.132,2.231,0.833,0.021,0.015,0.016,0.057,-0.042,0.082,-0.185,0.017,-0.072,-0.135,2.229,0.265,1503,1493,1061,1511,-0.032,-0.021,-9.933,1,79,0,-0.002,-0.000,-0.021,-0.023,-0.004,-0.002,-0.569,-6.618,-0.000,0.000,-0.044,0.431,-6.618
111.831211000,0.372639000,0.549927,43,86.775429,7088,0.0026,-0.131,2.231,0.834,0.019,0.013,0.015,0.057,-0.041,0.082,-0.141,0.039,-0.041,-0.135,2.229,0.265,1503,1493,1060,1511,-0.036,-0.024,-10.644,1,79,0,-0.002,-0.000,-0.019,-0.021,-0.004,-0.003,-0.569,-6.034,-0.000,0.000,-0.040,0.389,-6.034
111.838887000,0.380315000,0.559692,43,79.573486,7089,-0.0021,-0.131,2.231,0.834,0.017,0.013,0.014,0.056,-0.040,0.083,-0.108,0.045,-0.014,-0.135,2.229,0.265,1502,1494,1059,1511,-0.040,-0.026,-11.356,1,79,0,-0.002,-0.000,-0.017,-0.019,-0.004,-0.003,-0.569,-5.407,-0.000,0.000,-0.036,0.428,-5.407
111.847429000,0.388857000,0.569092,43,130.344101,7090,-0.0009,-0.131,2.231,0.834,0.015,0.013,0.013,0.057,-0.040,0.083,-0.065,0.046,-0.022,-0.135,2.229,0.265,1503,1495,1058,1511,-0.044,-0.029,-12.067,1,79,0,-0.002,-0.000,-0.015,-0.018,-0.004,-0.003,-0.569,-4.953,-0.000,0.000,-0.033,0.322,-4.953
111.857479000,0.398907000,0.579590,43,117.164619,7091,-0.0005,-0.131,2.232,0.834,0.015,0.012,0.012,0.058,-0.040,0.082,-0.029,0.026,-0.035,-0.135,2.229,0.265,1502,1495,1059,1511,-0.049,-0.032,-12.778,1,79,0,-0.002,-0.000,-0.015,-0.017,-0.004,-0.003,-0.569,-4.807,-0.000,0.000,-0.032,0.093,-4.807
111.868304000,0.409732000,0.589722,43,99.571838,7092,0.0007,-0.131,2.232,0.834,0.014,0.009,0.010,0.059,-0.041,0.081,0.001,0.012,-0.042,-0.135,2.229,0.265,1502,1495,1058,1511,-0.053,-0.035,-13.490,1,79,0,-0.002,-0.000,-0.014,-0.016,-0.004,-0.003,-0.569,-4.528,-0.000,0.000,-0.030,0.183,-4.528
111.878036000,0.419464000,0.599609,43,92.438530,7093,-0.0002,-0.131,2.232,0.834,0.014,0.008,0.008,0.059,-0.041,0.080,0.014,0.006,-0.070,-0.135,2.229,0.265,1502,1495,1058,1511,-0.058,-0.038,-14.202,1,79,0,-0.002,-0.000,-0.014,-0.016,-0.005,-0.003,-0.569,-4.564,-0.000,-0.000,-0.030,-0.024,-4.564
111.887246000,0.428674000,0.609741,43,102.827766,7094,-0.0009,-0.131,2.232,0.834,0.014,0.006,0.006,0.059,-0.041,0.079,-0.000,0.009,-0.080,-0.135,2.229,0.265,1501,1495,1058,1511,-0.062,-0.041,-14.913,1,79,0,-0.002,-0.000,-0.014,-0.016,-0.005,-0.003,-0.569,-4.547,-0.000,0.000,-0.030,0.011,-4.547
111.899189000,0.440617000,0.619629,43,108.660217,7095,0.0020,-0.131,2.232,0.834,0.014,0.005,0.003,0.059,-0.041,0.078,0.006,-0.014,-0.085,-0.135,2.229,0.265,1501,1495,1059,1510,-0.067,-0.044,-15.625,1,79,0,-0.002,-0.000,-0.014,-0.016,-0.005,-0.003,-0.569,-4.561,-0.000,-0.000,-0.030,-0.009,-4.561
111.910114000,0.451542000,0.629028,43,83.780159,7096,0.0015,-0.130,2.232,0.834,0.013,0.002,0.000,0.058,-0.041,0.078,-0.018,-0.001,-0.050,-0.135,2.229,0.265,1500,1495,1059,1510,-0.072,-0.047,-16.336,1,79,0,-0.002,-0.000,-0.013,-0.016,-0.005,-0.003,-0.569,-4.349,-0.000,0.000,-0.029,0.150,-4.349
111.923596000,0.465024000,0.639282,43,91.583481,7097,0.0032,-0.130,2.231,0.834,0.011,-0.000,-0.001,0.057,-0.041,0.079,-0.053,0.006,-0.021,-0.135,2.229,0.265,1500,1496,1058,1511,-0.077,-0.049,-17.048,1,79,0,-0.002,-0.000,-0.011,-0.014,-0.005,-0.003,-0.569,-3.834,-0.000,0.000,-0.026,0.335,-3.834
111.930271000,0.471699000,0.650024,43,74.217010,7098,-0.0041,-0.130,2.231,0.834,0.010,-0.002,-0.002,0.055,-0.040,0.080,-0.083,0.015,0.008,-0.135,2.229,0.265,1500,1496,1059,1511,-0.082,-0.052,-17.759,1,79,0,-0.003,-0.000,-0.010,-0.012,-0.005,-0.003,-0.569,-3.325,-0.000,0.000,-0.022,0.316,-3.325
111.944317000,0.485745000,0.659546,43,149.970001,7099,0.0045,-0.130,2.231,0.834,0.009,-0.005,-0.002,0.054,-0.040,0.081,-0.078,0.011,0.027,-0.135,2.229,0.265,1499,1496,1058,1511,-0.087,-0.055,-18.470,1,79,0,-0.003,-0.000,-0.009,-0.012,-0.005,-0.003,-0.569,-3.142,-0.000,0.000,-0.021,0.128,-3.142
111.948627000,0.490055000,0.669800,43,71.220001,7100,-0.0059,-0.130,2.231,0.834,0.009,-0.006,-0.003,0.054,-0.040,0.081,-0.055,0.020,0.036,-0.135,2.229,0.265,1499,1497,1057,1511,-0.092,-0.057,-19.181,1,79,0,-0.003,-0.000,-0.009,-0.011,-0.005,-0.002,-0.569,-2.974,-0.000,0.000,-0.020,0.110,-2.974
111.962696000,0.504124000,0.679688,43,232.342010,7101,0.0042,-0.130,2.231,0.834,0.008,-0.008,-0.004,0.055,-0.039,0.082,-0.033,0.024,0.043,-0.135,2.229,0.265,1498,1497,1057,1511,-0.097,-0.060,-19.892,1,79,0,-0.003,-0.000,-0.008,-0.011,-0.005,-0.002,-0.569,-2.802,-0.000,0.000,-0.019,0.115,-2.802
111.973938000,0.515366000,0.689697,43,71.118698,7102,0.0012,-0.130,2.231,0.833,0.007,-0.009,-0.004,0.055,-0.038,0.082,-0.027,0.049,0.037,-0.135,2.229,0.265,1498,1497,1056,1511,-0.103,-0.062,-20.604,1,79,0,-0.003,-0.000,-0.007,-0.009,-0.005,-0.002,-0.569,-2.424,-0.000,0.000,-0.016,0.252,-2.424
111.982261000,0.523689000,0.698730,43,88.991722,7103,-0.0007,-0.130,2.231,0.833,0.006,-0.010,-0.003,0.055,-0.037,0.082,-0.014,0.064,0.031,-0.135,2.229,0.265,1498,1497,1055,1511,-0.108,-0.064,-21.315,1,79,0,-0.003,-0.000,-0.006,-0.009,-0.005,-0.002,-0.569,-2.188,-0.000,0.000,-0.015,0.174,-2.188
111.988601000,0.530029000,0.709717,43,120.250122,7104,-0.0047,-0.130,2.231,0.833,0.005,-0.014,-0.002,0.054,-0.036,0.084,-0.039,0.086,0.057,-0.135,2.229,0.265,1497,1497,1054,1511,-0.113,-0.066,-22.026,1,79,0,-0.003,-0.000,-0.005,-0.008,-0.005,-0.002,-0.569,-2.019,-0.000,0.000,-0.013,0.103,-2.019
111.997764000,0.539192000,0.719849,43,157.828278,7105,-0.0010,-0.130,2.230,0.833,0.003,-0.013,-0.003,0.053,-0.035,0.084,-0.032,0.074,0.045,-0.135,2.229,0.265,1497,1498,1054,1511,-0.119,-0.068,-22.737,1,79,0,-0.003,-0.000,-0.003,-0.005,-0.005,-0.002,-0.569,-1.234,-0.000,0.000,-0.008,0.517,-1.234
112.011730000,0.553158000,0.729858,43,109.218002,7106,0.0039,-0.130,2.230,0.833,0.001,-0.014,-0.004,0.054,-0.035,0.085,-0.013,0.058,0.062,-0.135,2.229,0.265,1497,1499,1054,1512,-0.124,-0.069,-23.448,1,79,0,-0.003,-0.000,-0.001,-0.003,-0.005,-0.002,-0.569,-0.581,-0.000,0.000,-0.004,0.435,-0.581
112.022182000,0.563610000,0.739624,43,71.638367,7107,0.0007,-0.130,2.230,0.833,-0.000,-0.017,-0.005,0.054,-0.035,0.087,-0.017,0.034,0.096,-0.135,2.229,0.265,1496,1499,1053,1512,-0.129,-0.070,-24.158,1,79,0,-0.003,-0.000,0.000,-0.002,-0.005,-0.001,-0.569,-0.301,-0.000,0.000,-0.002,0.191,-0.301
112.037179000,0.578607000,0.750000,43,95.739586,7108,0.0046,-0.130,2.230,0.833,-0.002,-0.019,-0.005,0.053,-0.036,0.088,-0.027,0.015,0.103,-0.135,2.229,0.265,1496,1500,1053,1512,-0.134,-0.071,-24.869,1,79,0,-0.003,-0.000,0.002,-0.000,-0.005,-0.001,-0.569,0.318,-0.000,0.000,0.002,0.397,0.318
112.038131000,0.579559000,0.759644,43,66.706688,7109,-0.0087,-0.130,2.229,0.833,-0.003,-0.021,-0.004,0.053,-0.037,0.089,-0.018,-0.008,0.089,-0.135,2.229,0.265,1496,1500,1052,1512,-0.139,-0.072,-25.580,1,79,0,-0.003,-0.000,0.003,0.000,-0.005,-0.001,-0.569,0.548,-0.000,0.000,0.004,0.159,0.548
112.046996000,0.588424000,0.769653,43,1055.966187,7110,-0.0011,-0.130,2.229,0.833,-0.003,-0.023,-0.002,0.054,-0.038,0.088,0.014,-0.028,0.052,-0.135,2.229,0.265,1495,1500,1050,1512,-0.144,-0.073,-26.291,1,79,0,-0.003,-0.000,0.003,0.001,-0.005,-0.001,-0.569,0.612,-0.000,0.000,0.004,0.042,0.612
112.059838000,0.601266000,0.779663,43,112.866814,7111,0.0028,-0.130,2.229,0.833,-0.003,-0.024,-0.001,0.056,-0.039,0.087,0.044,-0.058,0.013,-0.135,2.229,0.265,1495,1500,1049,1512,-0.149,-0.073,-27.002,1,79,0,-0.002,-0.000,0.003,0.001,-0.005,-0.000,-0.569,0.612,-0.000,-0.000,0.004,-0.000,0.612
112.069766000,0.611194000,0.789795,43,77.911957,7112,-0.0002,-0.130,2.229,0.833,-0.004,-0.024,-0.001,0.057,-0.040,0.087,0.057,-0.068,-0.002,-0.135,2.229,0.265,1495,1500,1049,1512,-0.154,-0.073,-27.712,1,79,0,-0.002,-0.000,0.004,0.001,-0.005,-0.000,-0.569,0.819,-0.000,0.000,0.005,0.136,0.819
112.078380000,0.619808000,0.799683,43,100.786133,7113,-0.0013,-0.131,2.228,0.833,-0.004,-0.024,-0.000,0.057,-0.041,0.086,0.063,-0.083,-0.009,-0.135,2.229,0.265,1495,1500,1048,1512,-0.159,-0.073,-28.423,1,79,0,-0.002,-0.000,0.004,0.002,-0.005,0.000,-0.569,0.911,-0.000,0.000,0.006,0.063,0.911
112.087929000,0.629357000,0.809937,43,116.171005,7114,-0.0007,-0.131,2.228,0.833,-0.005,-0.023,0.000,0.057,-0.042,0.086,0.045,-0.090,-0.015,-0.135,2.229,0.265,1495,1501,1046,1512,-0.164,-0.072,-29.134,1,79,0,-0.002,-0.000,0.005,0.003,-0.005,0.000,-0.569,1.174,-0.000,0.000,0.008,0.171,1.174
112.095588000,0.637016000,0.818237,43,104.777870,7115,-0.0006,-0.131,2.228,0.833,-0.006,-0.024,-0.000,0.057,-0.043,0.087,0.014,-0.071,0.016,-0.135,2.229,0.265,1495,1501,1046,1512,-0.168,-0.072,-29.845,1,79,0,-0.002,-0.000,0.006,0.004,-0.005,0.001,-0.569,1.548,-0.000,0.000,0.010,0.300,1.548
112.115401000,0.656829000,0.829102,43,130.667709,7116,0.0089,-0.131,2.228,0.833,-0.007,-0.021,0.001,0.056,-0.043,0.087,-0.005,-0.057,0.023,-0.135,2.229,0.265,1495,1501,1045,1512,-0.173,-0.071,-30.556,1,79,0,-0.002,-0.000,0.007,0.004,-0.005,0.001,-0.569,1.714,-0.000,0.000,0.011,0.102,1.714
112.121964000,0.663392000,0.839722,43,50.489750,7117,-0.0041,-0.131,2.228,0.833,-0.007,-0.020,0.001,0.056,-0.043,0.088,-0.009,-0.047,0.043,-0.135,2.229,0.265,1496,1501,1044,1512,-0.178,-0.070,-31.267,1,79,0,-0.002,-0.000,0.007,0.004,-0.005,0.001,-0.569,1.639,-0.000,-0.000,0.011,-0.047,1.639
112.127121000,0.668549000,0.850098,43,152.532028,7118,-0.0052,-0.131,2.227,0.833,-0.006,-0.020,-0.000,0.056,-0.043,0.090,-0.008,-0.040,0.064,-0.135,2.229,0.265,1495,1501,1044,1512,-0.182,-0.069,-31.977,1,79,0,-0.002,-0.000,0.006,0.004,-0.004,0.001,-0.569,1.575,-0.000,-0.000,0.010,-0.041,1.575
112.139023000,0.680451000,0.859741,43,194.099380,7119,0.0023,-0.131,2.227,0.833,-0.006,-0.021,-0.001,0.056,-0.043,0.090,0.003,-0.033,0.065,-0.135,2.229,0.265,1495,1501,1044,1512,-0.187,-0.067,-32.688,1,79,0,-0.002,-0.000,0.006,0.004,-0.004,0.001,-0.569,1.453,-0.000,-0.000,0.010,-0.085,1.453
112.156958000,0.698386000,0.869507,43,84.068939,7120,0.0082,-0.131,2.227,0.833,-0.005,-0.020,-0.001,0.057,-0.043,0.090,0.030,-0.031,0.048,-0.135,2.229,0.265,1496,1501,1043,1512,-0.191,-0.066,-33.399,1,79,0,-0.002,-0.000,0.005,0.002,-0.004,0.002,-0.569,1.049,-0.000,-0.000,0.007,-0.276,1.049
112.166919000,0.708347000,0.879639,43,55.775558,7121,-0.0002,-0.131,2.227,0.833,-0.003,-0.018,-0.001,0.059,-0.043,0.090,0.059,-0.023,0.026,-0.135,2.229,0.265,1496,1500,1042,1512,-0.195,-0.064,-34.110,1,79,0,-0.002,-0.000,0.003,0.001,-0.004,0.002,-0.569,0.535,-0.000,-0.000,0.004,-0.338,0.535
