New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z
48.649960000,7.168033000,7.571289,43,106.112053,62682,0.0016,0.308,2.495,1.025,-0.001,-0.001,-0.002,0.024,0.079,-0.059,0.021,-0.034,0.001,0.323,2.473,1.020,1504,1507,1776,1491,73.159,-7.987,32.777,1,79,0,0.030,0.000,0.000,0.030,0.015,-0.022,-0.006
48.666355000,7.184428000,7.581055,43,76.610741,62683,0.0066,0.308,2.496,1.025,-0.001,0.000,-0.002,0.021,0.080,-0.059,-0.045,-0.004,0.007,0.323,2.473,1.020,1505,1507,1775,1491,73.174,-8.009,32.770,1,79,0,0.030,0.000,0.000,0.030,0.015,-0.022,-0.006
48.667317000,7.185390000,7.590576,43,61.020260,62684,-0.0086,0.308,2.496,1.025,-0.001,0.002,-0.004,0.018,0.081,-0.058,-0.134,0.033,0.022,0.323,2.473,1.020,1505,1507,1776,1491,73.189,-8.031,32.763,1,79,0,0.030,0.000,0.000,0.030,0.015,-0.022,-0.006
48.678534000,7.196607000,7.600830,43,1046.025146,62685,0.0010,0.308,2.496,1.025,0.000,0.004,-0.007,0.014,0.083,-0.057,-0.199,0.069,0.034,0.323,2.473,1.020,1505,1507,1777,1491,73.204,-8.054,32.756,1,79,0,0.030,0.000,-0.000,0.030,0.015,-0.022,-0.005
48.696310000,7.214383000,7.611084,43,89.190155,62686,0.0075,0.308,2.496,1.025,0.000,0.005,-0.008,0.010,0.084,-0.056,-0.226,0.082,0.062,0.323,2.473,1.020,1505,1507,1778,1492,73.219,-8.076,32.749,1,79,0,0.030,0.000,-0.000,0.030,0.015,-0.023,-0.005
48.709384000,7.227457000,7.620850,43,56.277786,62687,0.0033,0.308,2.496,1.025,0.001,0.004,-0.007,0.007,0.085,-0.054,-0.251,0.074,0.092,0.323,2.473,1.020,1505,1507,1778,1492,73.234,-8.099,32.743,1,79,0,0.030,0.000,-0.000,0.030,0.015,-0.023,-0.005
48.709722000,7.227795000,7.630859,43,76.528664,62688,-0.0097,0.308,2.496,1.025,0.001,0.004,-0.005,0.005,0.085,-0.053,-0.242,0.067,0.101,0.323,2.473,1.020,1505,1507,1777,1492,73.249,-8.121,32.736,1,79,0,0.030,0.000,-0.000,0.030,0.015,-0.023,-0.005
48.720432000,7.238505000,7.640381,43,3012.048096,62689,0.0012,0.308,2.496,1.025,0.008,0.013,-0.012,0.004,0.091,-0.055,-0.198,0.212,0.013,0.323,2.473,1.020,1507,1505,1780,1492,73.264,-8.144,32.730,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.023,-0.005
48.726940000,7.245013000,7.650879,43,93.396843,62690,-0.0040,0.308,2.496,1.025,0.007,0.012,-0.011,0.004,0.091,-0.055,-0.152,0.160,0.009,0.323,2.473,1.020,1507,1505,1779,1492,73.278,-8.167,32.724,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.023,-0.005
48.740630000,7.258703000,7.660889,43,153.822495,62691,0.0037,0.308,2.496,1.024,0.006,0.012,-0.011,0.004,0.091,-0.055,-0.125,0.110,0.006,0.323,2.473,1.020,1507,1505,1780,1492,73.293,-8.191,32.718,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.023,-0.005
48.750487000,7.268560000,7.670654,43,73.078049,62692,0.0001,0.308,2.496,1.024,0.006,0.008,-0.010,0.004,0.092,-0.056,-0.097,0.101,-0.008,0.323,2.473,1.020,1506,1505,1779,1492,73.307,-8.214,32.712,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.023,-0.005
48.757966000,7.276039000,7.680908,43,101.502235,62693,-0.0028,0.308,2.496,1.024,0.004,0.008,-0.009,0.003,0.092,-0.057,-0.085,0.093,-0.035,0.323,2.473,1.020,1506,1506,1779,1491,73.322,-8.237,32.706,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.023,-0.005
48.770407000,7.288480000,7.690918,43,133.815063,62694,0.0024,0.308,2.497,1.024,0.002,0.007,-0.009,0.003,0.093,-0.058,-0.076,0.077,-0.053,0.323,2.473,1.020,1506,1506,1779,1491,73.336,-8.260,32.700,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.023,-0.005
48.777733000,7.295806000,7.700928,43,80.431114,62695,-0.0027,0.308,2.497,1.024,0.001,0.009,-0.010,0.002,0.092,-0.058,-0.075,0.050,-0.046,0.323,2.473,1.020,1506,1507,1780,1491,73.351,-8.284,32.695,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.023,-0.004
48.788739000,7.306812000,7.710938,43,136.630692,62696,0.0010,0.308,2.497,1.024,0.001,0.008,-0.011,0.002,0.092,-0.057,-0.051,0.024,-0.014,0.323,2.473,1.020,1506,1507,1780,1491,73.366,-8.307,32.690,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.023,-0.004
48.805431000,7.323504000,7.720703,43,90.900826,62697,0.0069,0.308,2.497,1.024,0.002,0.004,-0.011,0.003,0.092,-0.056,-0.025,0.032,0.020,0.323,2.473,1.020,1506,1506,1780,1492,73.380,-8.330,32.684,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.023,-0.004
48.808024000,7.326097000,7.730957,43,59.937664,62698,-0.0077,0.308,2.497,1.024,0.001,0.007,-0.012,0.004,0.093,-0.056,0.020,0.039,0.028,0.323,2.473,1.020,1506,1507,1781,1492,73.395,-8.354,32.679,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.024,-0.004
48.817168000,7.335241000,7.740967,43,386.697601,62699,-0.0009,0.308,2.497,1.024,0.000,0.002,-0.010,0.007,0.088,-0.053,0.069,-0.101,0.098,0.323,2.473,1.020,1505,1507,1780,1492,73.409,-8.377,32.674,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.023,-0.004
48.829388000,7.347461000,7.750732,43,109.469078,62700,0.0024,0.308,2.497,1.024,-0.005,-0.001,-0.007,0.008,0.085,-0.050,0.089,-0.143,0.142,0.323,2.473,1.020,1505,1508,1779,1493,73.424,-8.401,32.669,1,79,0,0.030,0.000,0.000,0.030,0.015,-0.023,-0.004
48.839843000,7.357916000,7.760986,43,81.886665,62701,0.0002,0.308,2.497,1.024,-0.005,-0.001,-0.008,0.010,0.085,-0.050,0.115,-0.103,0.098,0.323,2.473,1.020,1505,1508,1779,1493,73.439,-8.424,32.664,1,79,0,0.030,0.000,0.000,0.030,0.015,-0.023,-0.004
48.854704000,7.372777000,7.770752,43,95.712097,62702,0.0051,0.308,2.497,1.023,-0.003,0.000,-0.008,0.011,0.085,-0.051,0.114,-0.083,0.065,0.323,2.473,1.020,1505,1508,1780,1492,73.454,-8.447,32.659,1,79,0,0.030,0.000,0.000,0.030,0.015,-0.023,-0.004
48.857634000,7.375707000,7.781250,43,67.326469,62703,-0.0076,0.308,2.497,1.023,-0.002,0.002,-0.007,0.012,0.085,-0.051,0.111,-0.071,0.039,0.323,2.473,1.020,1505,1507,1780,1492,73.469,-8.471,32.655,1,79,0,0.030,0.000,0.000,0.030,0.015,-0.023,-0.004
48.867161000,7.385234000,7.791016,43,341.880341,62704,-0.0002,0.308,2.497,1.024,-0.008,-0.000,-0.002,0.010,0.085,-0.051,0.035,-0.056,0.028,0.323,2.473,1.020,1505,1509,1778,1492,73.484,-8.494,32.650,1,79,0,0.030,0.000,0.000,0.030,0.015,-0.023,-0.004
48.878506000,7.396579000,7.800781,43,105.053055,62705,0.0016,0.308,2.497,1.024,-0.007,0.000,-0.003,0.010,0.085,-0.051,0.031,-0.032,0.021,0.323,2.473,1.020,1505,1509,1778,1492,73.499,-8.517,32.645,1,79,0,0.030,0.000,0.000,0.030,0.015,-0.023,-0.004
48.890292000,7.408365000,7.811035,43,88.214539,62706,0.0015,0.308,2.497,1.023,-0.005,-0.000,-0.005,0.012,0.084,-0.051,0.064,-0.040,0.028,0.323,2.473,1.020,1505,1508,1779,1492,73.514,-8.541,32.640,1,79,0,0.030,0.000,0.000,0.030,0.015,-0.023,-0.004
48.905223000,7.423296000,7.821045,43,84.896851,62707,0.0049,0.308,2.497,1.023,-0.002,-0.002,-0.006,0.014,0.084,-0.050,0.090,-0.034,0.044,0.323,2.473,1.020,1504,1507,1779,1493,73.529,-8.564,32.636,1,79,0,0.030,0.000,0.000,0.030,0.015,-0.023,-0.004
48.907134000,7.425207000,7.831055,43,67.001678,62708,-0.0081,0.308,2.497,1.023,0.007,0.006,-0.013,0.015,0.090,-0.052,0.107,0.128,-0.025,0.323,2.473,1.020,1506,1505,1782,1492,73.544,-8.588,32.632,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.024,-0.003
48.917013000,7.435086000,7.841064,43,525.762329,62709,-0.0001,0.308,2.497,1.023,0.006,0.005,-0.011,0.016,0.091,-0.052,0.108,0.103,-0.025,0.323,2.473,1.020,1506,1505,1782,1492,73.558,-8.611,32.628,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.024,-0.003
48.930515000,7.448588000,7.851074,43,101.306862,62710,0.0035,0.308,2.497,1.023,0.005,0.003,-0.009,0.017,0.091,-0.052,0.103,0.072,-0.016,0.323,2.473,1.020,1505,1505,1781,1492,73.573,-8.635,32.624,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.024,-0.003
48.940489000,7.458562000,7.860352,43,74.107010,62711,0.0007,0.308,2.497,1.023,0.006,0.003,-0.009,0.019,0.090,-0.053,0.117,0.049,-0.031,0.323,2.473,1.020,1505,1505,1781,1492,73.587,-8.658,32.620,1,79,0,0.029,0.000,-0.000,0.029,0.015,-0.024,-0.003
48.949856000,7.467929000,7.871094,43,100.321030,62712,-0.0014,0.308,2.497,1.023,0.006,0.003,-0.008,0.020,0.090,-0.054,0.113,0.028,-0.052,0.323,2.473,1.020,1505,1505,1781,1492,73.602,-8.682,32.616,1,79,0,0.029,0.000,-0.000,0.029,0.014,-0.024,-0.003
48.957911000,7.475984000,7.880859,43,106.814781,62713,-0.0017,0.309,2.497,1.023,0.007,0.003,-0.008,0.020,0.090,-0.055,0.099,0.016,-0.076,0.323,2.473,1.020,1505,1505,1781,1492,73.616,-8.706,32.612,1,79,0,0.029,0.000,-0.000,0.029,0.014,-0.024,-0.003
48.970744000,7.488817000,7.890869,43,124.239037,62714,0.0028,0.309,2.497,1.023,0.008,0.004,-0.006,0.021,0.090,-0.057,0.081,0.020,-0.091,0.323,2.473,1.020,1506,1505,1780,1491,73.631,-8.730,32.608,1,79,0,0.029,0.000,-0.000,0.029,0.014,-0.024,-0.003
48.976711000,7.494784000,7.899414,43,77.972710,62715,-0.0026,0.309,2.497,1.023,0.007,0.004,-0.004,0.020,0.091,-0.057,0.052,0.033,-0.086,0.323,2.473,1.020,1506,1505,1779,1491,73.645,-8.753,32.605,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
48.986710000,7.504783000,7.910156,43,167.728943,62716,-0.0008,0.309,2.497,1.023,0.006,0.003,-0.004,0.020,0.091,-0.058,0.036,0.041,-0.083,0.323,2.473,1.020,1505,1505,1779,1491,73.659,-8.777,32.601,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.002937000,7.521010000,7.921143,43,100.080063,62717,0.0052,0.309,2.497,1.023,0.007,0.004,-0.005,0.019,0.093,-0.059,-0.009,0.070,-0.087,0.323,2.473,1.020,1506,1505,1780,1491,73.673,-8.801,32.597,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.042469000,7.560542000,7.921143,0,61.656082,0,0,0.309,2.497,1.023,0.007,0.004,-0.005,0.019,0.093,-0.059,-0.009,0.070,-0.087,0.000,0.000,0.000,1506,1505,1780,1491,0.000,0.000,0.000,0,79,2,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.054853000,7.572926000,7.930908,43,61.656082,62718,0.0421,0.309,2.497,1.022,0.005,0.003,-0.005,0.017,0.095,-0.059,-0.061,0.096,-0.062,0.323,2.473,1.020,1506,1505,1780,1491,73.687,-8.825,32.594,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.055193000,7.573266000,7.940918,43,19.264111,62719,-0.0097,0.309,2.497,1.022,0.003,0.003,-0.004,0.014,0.097,-0.059,-0.110,0.131,-0.041,0.323,2.473,1.020,1505,1506,1780,1491,73.701,-8.849,32.590,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.055396000,7.573469000,7.951172,43,2985.074707,62720,-0.0101,0.309,2.497,1.023,0.002,0.003,-0.002,0.012,0.099,-0.059,-0.140,0.141,-0.041,0.323,2.473,1.020,1505,1506,1779,1491,73.715,-8.873,32.587,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.055588000,7.573661000,7.960938,43,5025.125488,62721,-0.0096,0.309,2.497,1.022,0.002,0.003,-0.003,0.011,0.100,-0.060,-0.126,0.125,-0.034,0.323,2.473,1.020,1505,1506,1779,1491,73.730,-8.896,32.583,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.055848000,7.573921000,7.970703,43,5291.005371,62722,-0.0095,0.309,2.497,1.022,0.002,0.004,-0.004,0.011,0.100,-0.060,-0.099,0.105,-0.030,0.323,2.473,1.020,1506,1506,1780,1491,73.744,-8.920,32.580,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.059821000,7.577894000,7.980957,43,3875.968994,62723,-0.0063,0.309,2.497,1.022,0.003,0.003,-0.004,0.012,0.100,-0.060,-0.045,0.066,-0.033,0.323,2.473,1.020,1505,1506,1780,1491,73.758,-8.944,32.576,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.067096000,7.585169000,7.990967,43,251.889175,62724,-0.0027,0.309,2.497,1.022,0.003,0.002,-0.003,0.013,0.099,-0.061,-0.014,0.034,-0.045,0.323,2.473,1.020,1505,1506,1779,1491,73.772,-8.968,32.573,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.078743000,7.596816000,8.000977,43,137.589432,62725,0.0016,0.309,2.497,1.022,0.003,0.003,-0.001,0.012,0.098,-0.062,-0.016,0.012,-0.055,0.323,2.473,1.020,1505,1506,1778,1491,73.786,-8.992,32.570,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.087061000,7.605134000,8.009521,43,85.910652,62726,-0.0002,0.309,2.497,1.022,0.001,0.001,0.000,0.013,0.097,-0.062,0.011,-0.026,-0.049,0.323,2.473,1.020,1505,1506,1778,1491,73.800,-9.016,32.566,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.100768000,7.618841000,8.020996,43,120.322464,62727,0.0022,0.309,2.497,1.022,0.001,0.002,-0.000,0.014,0.097,-0.063,0.027,-0.033,-0.047,0.323,2.473,1.020,1505,1506,1778,1491,73.814,-9.041,32.563,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.024,-0.003
49.109963000,7.628036000,8.031006,43,72.998032,62728,-0.0008,0.309,2.497,1.022,-0.001,0.001,0.001,0.015,0.096,-0.062,0.036,-0.038,-0.014,0.323,2.473,1.020,1505,1507,1778,1491,73.828,-9.065,32.559,1,79,0,0.028,0.000,0.000,0.028,0.014,-0.024,-0.003
49.119385000,7.637458000,8.041016,43,108.837616,62729,-0.0006,0.309,2.497,1.023,-0.003,-0.000,0.002,0.014,0.096,-0.061,0.013,-0.041,0.015,0.323,2.473,1.020,1505,1507,1777,1491,73.842,-9.089,32.556,1,79,0,0.028,0.000,0.000,0.028,0.014,-0.024,-0.003
49.130653000,7.648726000,8.050781,43,106.224770,62730,0.0015,0.309,2.497,1.023,-0.004,-0.000,0.004,0.015,0.095,-0.060,0.026,-0.049,0.033,0.323,2.473,1.020,1505,1508,1777,1491,73.856,-9.113,32.552,1,79,0,0.029,0.000,0.000,0.029,0.014,-0.024,-0.003
49.141968000,7.660041000,8.061035,43,88.802063,62731,0.0011,0.309,2.497,1.023,-0.004,-0.000,0.003,0.016,0.094,-0.059,0.043,-0.055,0.051,0.323,2.473,1.020,1505,1508,1777,1491,73.871,-9.137,32.548,1,79,0,0.029,0.000,0.000,0.029,0.014,-0.024,-0.003
49.146109000,7.664182000,8.069336,43,88.425148,62732,-0.0042,0.309,2.497,1.023,-0.002,0.000,0.002,0.018,0.093,-0.058,0.093,-0.064,0.072,0.323,2.473,1.020,1505,1507,1777,1491,73.885,-9.161,32.544,1,79,0,0.029,0.000,0.000,0.029,0.014,-0.024,-0.003
49.156996000,7.675069000,8.081055,43,241.896469,62733,-0.0008,0.309,2.497,1.023,-0.002,-0.000,0.002,0.019,0.093,-0.057,0.098,-0.053,0.066,0.323,2.473,1.020,1505,1507,1777,1492,73.899,-9.185,32.541,1,79,0,0.029,0.000,0.000,0.029,0.014,-0.024,-0.003
49.180180000,7.698253000,8.090576,43,91.920212,62734,0.0137,0.309,2.497,1.023,-0.004,-0.004,0.007,0.019,0.090,-0.056,0.080,-0.133,0.078,0.323,2.473,1.020,1504,1508,1775,1492,73.913,-9.208,32.537,1,79,0,0.029,0.000,0.000,0.029,0.014,-0.024,-0.003
49.189694000,7.707767000,8.101074,43,43.148083,62735,-0.0010,0.309,2.497,1.023,-0.003,-0.005,0.006,0.023,0.087,-0.055,0.143,-0.159,0.089,0.323,2.473,1.020,1504,1508,1776,1492,73.928,-9.232,32.533,1,79,0,0.029,0.000,0.000,0.029,0.014,-0.024,-0.003
49.190035000,7.708108000,8.111084,43,105.174591,62736,-0.0097,0.308,2.497,1.023,-0.006,-0.006,0.008,0.022,0.088,-0.055,0.094,-0.108,0.063,0.323,2.473,1.020,1504,1508,1775,1492,73.942,-9.256,32.529,1,79,0,0.029,0.000,0.000,0.029,0.015,-0.024,-0.003
49.197323000,7.715396000,8.121094,43,2976.190430,62737,-0.0027,0.308,2.497,1.023,-0.005,-0.004,0.006,0.023,0.087,-0.056,0.096,-0.091,0.024,0.323,2.473,1.020,1504,1508,1776,1492,73.957,-9.279,32.524,1,79,0,0.029,0.000,0.000,0.029,0.015,-0.024,-0.003
49.214766000,7.732839000,8.131104,43,137.268356,62738,0.0074,0.308,2.497,1.023,-0.002,-0.003,0.005,0.023,0.087,-0.057,0.066,-0.081,-0.001,0.323,2.473,1.020,1504,1507,1776,1492,73.971,-9.303,32.520,1,79,0,0.029,0.000,0.000,0.029,0.014,-0.024,-0.003
49.220242000,7.738315000,8.140869,43,57.355892,62739,-0.0043,0.308,2.497,1.023,-0.002,-0.002,0.005,0.022,0.086,-0.057,0.030,-0.080,-0.008,0.323,2.473,1.020,1504,1507,1776,1491,73.986,-9.327,32.516,1,79,0,0.029,0.000,0.000,0.029,0.014,-0.024,-0.003
49.229457000,7.747530000,8.150879,43,182.848785,62740,-0.0008,0.308,2.497,1.023,-0.004,-0.002,0.008,0.021,0.086,-0.057,-0.006,-0.064,-0.004,0.323,2.473,1.020,1505,1508,1775,1491,74.000,-9.351,32.511,1,79,0,0.029,0.000,0.000,0.029,0.015,-0.024,-0.004
49.237358000,7.755431000,8.161133,43,108.577637,62741,-0.0024,0.308,2.497,1.023,-0.001,-0.002,0.005,0.020,0.086,-0.057,-0.031,-0.031,-0.001,0.323,2.473,1.020,1505,1507,1775,1491,74.015,-9.374,32.507,1,79,0,0.029,0.000,0.000,0.029,0.014,-0.024,-0.004
49.248249000,7.766322000,8.171387,43,126.694542,62742,0.0006,0.308,2.497,1.023,-0.001,-0.003,0.005,0.020,0.087,-0.056,-0.018,-0.019,0.014,0.323,2.473,1.020,1504,1507,1776,1492,74.029,-9.398,32.503,1,79,0,0.029,0.000,0.000,0.029,0.015,-0.024,-0.004
49.258903000,7.776976000,8.181152,43,91.886429,62743,0.0009,0.308,2.497,1.023,-0.000,-0.003,0.004,0.020,0.088,-0.056,-0.019,0.010,0.013,0.323,2.473,1.020,1504,1507,1776,1492,74.044,-9.421,32.498,1,79,0,0.029,0.000,0.000,0.029,0.014,-0.024,-0.004
49.270793000,7.788866000,8.191406,43,93.931992,62744,0.0016,0.308,2.497,1.023,-0.001,-0.004,0.005,0.021,0.088,-0.056,-0.003,0.010,0.005,0.323,2.473,1.020,1504,1507,1775,1492,74.058,-9.445,32.493,1,79,0,0.029,0.000,0.000,0.029,0.015,-0.023,-0.004
49.277407000,7.795480000,8.201172,43,84.153831,62745,-0.0032,0.308,2.497,1.023,0.002,-0.004,0.004,0.020,0.088,-0.057,-0.004,0.024,-0.014,0.323,2.473,1.020,1504,1506,1776,1491,74.073,-9.468,32.489,1,79,0,0.029,0.000,-0.000,0.029,0.014,-0.023,-0.004
49.290361000,7.808434000,8.210938,43,151.331726,62746,0.0032,0.309,2.497,1.023,0.002,-0.004,0.005,0.020,0.088,-0.058,-0.004,0.005,-0.040,0.323,2.473,1.020,1504,1506,1775,1491,74.087,-9.492,32.484,1,79,0,0.029,0.000,-0.000,0.029,0.014,-0.023,-0.004
49.302585000,7.820658000,8.221191,43,77.237968,62747,0.0020,0.309,2.497,1.023,0.005,-0.004,0.003,0.020,0.088,-0.059,-0.021,0.005,-0.061,0.323,2.473,1.020,1504,1505,1776,1491,74.101,-9.515,32.479,1,79,0,0.029,0.000,-0.000,0.029,0.014,-0.023,-0.004
49.314748000,7.832821000,8.229736,43,81.853157,62748,0.0036,0.309,2.497,1.023,0.004,-0.005,0.005,0.020,0.086,-0.060,-0.019,-0.040,-0.074,0.323,2.473,1.020,1504,1506,1775,1491,74.116,-9.538,32.475,1,79,0,0.029,0.000,-0.000,0.029,0.014,-0.023,-0.004
49.324945000,7.843018000,8.241211,43,82.250374,62749,-0.0013,0.309,2.497,1.024,0.003,-0.005,0.004,0.018,0.086,-0.060,-0.051,-0.047,-0.058,0.323,2.473,1.020,1504,1506,1775,1491,74.130,-9.562,32.470,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.327992000,7.846065000,8.250977,43,98.135429,62750,-0.0067,0.309,2.496,1.024,0.003,-0.006,0.003,0.017,0.085,-0.060,-0.049,-0.047,-0.033,0.323,2.473,1.020,1504,1506,1776,1491,74.144,-9.585,32.465,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.335306000,7.853379000,8.259277,43,328.839203,62751,-0.0010,0.309,2.496,1.024,0.004,-0.006,0.003,0.017,0.084,-0.059,-0.062,-0.065,-0.004,0.323,2.473,1.020,1504,1506,1776,1491,74.158,-9.608,32.460,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.348242000,7.866315000,8.271240,43,136.873810,62752,0.0010,0.309,2.496,1.024,0.004,-0.006,0.003,0.017,0.083,-0.058,-0.043,-0.078,0.020,0.323,2.473,1.020,1504,1506,1776,1491,74.172,-9.631,32.455,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.358428000,7.876501000,8.281006,43,77.345505,62753,0.0004,0.309,2.496,1.024,0.003,-0.006,0.003,0.016,0.081,-0.057,-0.041,-0.100,0.042,0.323,2.473,1.020,1504,1506,1776,1491,74.187,-9.654,32.450,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.366687000,7.884760000,8.289551,43,98.251129,62754,-0.0003,0.309,2.496,1.024,0.004,-0.005,0.000,0.016,0.080,-0.057,-0.038,-0.120,0.046,0.323,2.473,1.020,1504,1506,1777,1492,74.201,-9.677,32.445,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.379748000,7.897821000,8.301025,43,121.182747,62755,0.0016,0.309,2.496,1.024,0.003,-0.005,0.001,0.016,0.079,-0.057,-0.039,-0.100,0.036,0.323,2.473,1.020,1504,1506,1776,1492,74.215,-9.700,32.441,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.387619000,7.905692000,8.311035,43,76.599007,62756,-0.0021,0.309,2.496,1.023,0.005,-0.003,-0.002,0.015,0.078,-0.057,-0.060,-0.095,0.011,0.323,2.473,1.020,1504,1505,1778,1491,74.229,-9.723,32.436,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.398585000,7.916658000,8.320557,43,127.177925,62757,0.0014,0.309,2.496,1.023,0.002,-0.003,-0.001,0.014,0.079,-0.057,-0.067,-0.048,0.009,0.323,2.473,1.020,1504,1506,1777,1491,74.243,-9.746,32.431,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.420077000,7.938150000,8.331055,43,91.232552,62758,0.0110,0.309,2.496,1.023,0.000,-0.003,-0.001,0.013,0.080,-0.057,-0.070,-0.020,0.004,0.323,2.473,1.020,1504,1506,1777,1491,74.257,-9.769,32.426,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.431531000,7.949604000,8.339600,43,46.539768,62759,0.0029,0.309,2.496,1.023,0.000,-0.002,-0.003,0.012,0.081,-0.057,-0.066,0.011,0.005,0.323,2.473,1.020,1504,1506,1778,1491,74.271,-9.792,32.422,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.431870000,7.949943000,8.350830,43,87.359131,62760,-0.0109,0.309,2.496,1.023,0.001,-0.002,-0.003,0.013,0.082,-0.056,-0.030,0.038,0.021,0.323,2.473,1.020,1504,1506,1778,1492,74.285,-9.814,32.417,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.439172000,7.957245000,8.360596,43,2994.011963,62761,-0.0025,0.309,2.496,1.023,-0.001,-0.001,-0.002,0.014,0.084,-0.057,-0.013,0.078,0.012,0.323,2.473,1.020,1505,1507,1778,1492,74.299,-9.837,32.412,1,79,0,0.028,0.000,0.000,0.028,0.014,-0.023,-0.004
49.449504000,7.967577000,8.371094,43,137.005066,62762,-0.0002,0.309,2.496,1.023,0.002,0.001,-0.004,0.014,0.085,-0.058,0.010,0.076,-0.014,0.323,2.473,1.020,1505,1506,1779,1491,74.313,-9.860,32.408,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.463205000,7.981278000,8.380859,43,96.861679,62763,0.0039,0.309,2.496,1.023,0.001,0.002,-0.005,0.016,0.085,-0.058,0.039,0.064,-0.033,0.323,2.473,1.020,1505,1506,1779,1491,74.327,-9.883,32.403,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.004
49.467466000,7.985539000,8.391113,43,73.030014,62764,-0.0060,0.309,2.496,1.023,0.003,0.003,-0.007,0.016,0.085,-0.060,0.044,0.050,-0.057,0.323,2.473,1.020,1505,1506,1780,1491,74.341,-9.906,32.399,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.003
49.478459000,7.996532000,8.401123,43,234.962402,62765,0.0010,0.309,2.496,1.023,0.002,0.004,-0.007,0.016,0.085,-0.061,0.036,0.029,-0.073,0.323,2.473,1.020,1506,1506,1780,1491,74.355,-9.929,32.395,1,79,0,0.028,0.000,-0.000,0.028,0.014,-0.023,-0.003
49.488139000,8.006212000,8.410889,43,91.024940,62766,-0.0001,0.309,2.497,1.023,0.010,0.014,-0.011,0.015,0.092,-0.066,-0.000,0.202,-0.182,0.323,2.473,1.020,1508,1504,1782,1490,74.368,-9.953,32.391,1,79,0,0.027,0.000,-0.000,0.027,0.014,-0.024,-0.003
49.498281000,8.016354000,8.421143,43,103.369858,62767,-0.0001,0.309,2.497,1.023,0.006,0.012,-0.007,0.014,0.092,-0.066,-0.039,0.155,-0.142,0.323,2.473,1.020,1507,1505,1780,1490,74.382,-9.977,32.387,1,79,0,0.027,0.000,-0.000,0.027,0.014,-0.024,-0.003
