New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z
28.922482000,0.090052000,0.258789,43,88.534752,48262,-0.0007,-0.089,2.472,0.905,0.001,-0.001,0.014,-0.035,-0.013,0.072,-0.052,0.036,-0.021,-0.089,2.473,1.004,1499,1499,1350,1510,-0.002,0.002,1.115,1,75,0,-0.000,-0.000,-0.001,-0.001,-0.000,0.000,0.099
28.933111000,0.100681000,0.270508,43,124.146492,48263,-0.0011,-0.089,2.472,0.905,0.002,0.000,0.013,-0.034,-0.013,0.072,-0.022,0.034,-0.022,-0.089,2.473,1.004,1499,1499,1400,1510,-0.003,0.003,1.238,1,75,0,-0.000,-0.000,-0.002,-0.002,-0.000,0.000,0.099
28.946493000,0.114063000,0.280273,43,94.144226,48264,0.0036,-0.089,2.472,0.906,0.003,0.000,0.012,-0.033,-0.013,0.072,0.010,0.022,-0.015,-0.089,2.473,1.004,1500,1498,1450,1510,-0.003,0.003,1.361,1,75,0,-0.001,-0.000,-0.003,-0.004,-0.000,0.000,0.098
28.957364000,0.124934000,0.288086,43,74.771942,48265,0.0031,-0.089,2.472,0.906,0.005,0.000,0.011,-0.033,-0.014,0.071,0.022,-0.019,-0.015,-0.089,2.473,1.004,1499,1497,1500,1510,-0.003,0.003,1.484,1,75,0,-0.001,-0.000,-0.005,-0.006,-0.000,0.000,0.098
28.965832000,0.133402000,0.300781,43,92.038658,48266,-0.0042,-0.088,2.472,0.906,0.007,0.000,0.008,-0.032,-0.016,0.071,0.038,-0.041,-0.014,-0.089,2.473,1.004,1500,1496,1550,1510,-0.004,0.003,1.607,1,75,0,-0.001,-0.000,-0.007,-0.008,-0.001,0.000,0.098
28.974043000,0.141613000,0.310547,43,118.189339,48267,-0.0016,-0.088,2.472,0.906,0.008,0.000,0.008,-0.031,-0.017,0.071,0.032,-0.055,-0.023,-0.089,2.473,1.004,1499,1495,1600,1509,-0.005,0.004,1.730,1,75,0,-0.001,-0.000,-0.008,-0.009,-0.001,0.000,0.098
28.984181000,0.151751000,0.320312,43,121.876907,48268,0.0004,-0.088,2.472,0.906,0.007,-0.000,0.010,-0.033,-0.017,0.070,-0.007,-0.054,-0.033,-0.089,2.473,1.004,1499,1496,1650,1509,-0.006,0.004,1.853,1,75,0,-0.001,-0.000,-0.007,-0.008,-0.001,0.000,0.098
28.998501000,0.166071000,0.329102,43,98.716682,48269,0.0055,-0.088,2.472,0.906,0.006,-0.001,0.012,-0.035,-0.016,0.070,-0.065,-0.023,-0.043,-0.089,2.473,1.004,1499,1496,1700,1509,-0.006,0.004,1.975,1,75,0,-0.001,-0.000,-0.006,-0.008,-0.001,0.000,0.098
29.006003000,0.173573000,0.339844,43,69.866554,48270,-0.0032,-0.088,2.472,0.906,0.005,-0.001,0.012,-0.037,-0.017,0.069,-0.098,-0.018,-0.045,-0.089,2.473,1.004,1499,1496,1750,1509,-0.007,0.005,2.098,1,75,0,-0.001,-0.000,-0.005,-0.007,-0.001,0.000,0.098
29.013684000,0.181254000,0.349609,43,133.386688,48271,-0.0021,-0.088,2.472,0.906,0.006,-0.001,0.013,-0.038,-0.016,0.069,-0.113,-0.008,-0.037,-0.089,2.473,1.004,1499,1496,1800,1509,-0.008,0.005,2.220,1,75,0,-0.001,-0.000,-0.006,-0.007,-0.001,0.000,0.098
29.026900000,0.194470000,0.360352,43,130.310135,48272,0.0025,-0.088,2.472,0.906,0.005,-0.002,0.012,-0.039,-0.017,0.069,-0.099,-0.011,-0.026,-0.089,2.473,1.004,1499,1496,1850,1509,-0.009,0.005,2.342,1,75,0,-0.001,-0.000,-0.005,-0.007,-0.001,0.000,0.098
29.032631000,0.200201000,0.370117,43,75.711693,48273,-0.0040,-0.088,2.472,0.907,0.005,-0.003,0.014,-0.040,-0.016,0.069,-0.092,-0.005,-0.015,-0.089,2.473,1.004,1499,1496,1862,1509,-0.010,0.006,2.464,1,75,0,-0.002,-0.000,-0.005,-0.007,-0.001,0.000,0.097
29.047051000,0.214621000,0.379883,43,174.703003,48274,0.0046,-0.088,2.472,0.907,0.005,-0.004,0.015,-0.041,-0.017,0.069,-0.104,-0.009,-0.014,-0.089,2.473,1.004,1499,1497,1861,1509,-0.011,0.006,2.585,1,75,0,-0.002,-0.000,-0.005,-0.007,-0.001,0.000,0.097
29.054320000,0.221890000,0.389648,43,69.386620,48275,-0.0025,-0.088,2.472,0.907,0.005,-0.007,0.017,-0.043,-0.017,0.069,-0.121,-0.027,-0.019,-0.089,2.473,1.004,1498,1497,1861,1509,-0.012,0.007,2.706,1,75,0,-0.002,-0.000,-0.005,-0.006,-0.001,0.001,0.097
29.061996000,0.229566000,0.400391,43,137.722076,48276,-0.0031,-0.088,2.472,0.907,0.004,-0.008,0.017,-0.044,-0.018,0.068,-0.132,-0.045,-0.027,-0.089,2.473,1.004,1498,1497,1860,1509,-0.013,0.008,2.827,1,75,0,-0.002,-0.000,-0.004,-0.006,-0.001,0.001,0.097
29.072296000,0.239866000,0.410156,43,130.395096,48277,0.0005,-0.088,2.472,0.907,0.003,-0.011,0.018,-0.047,-0.019,0.068,-0.152,-0.052,-0.033,-0.089,2.473,1.004,1497,1498,1860,1509,-0.014,0.009,2.948,1,75,0,-0.002,-0.000,-0.003,-0.005,-0.001,0.001,0.097
29.083723000,0.251293000,0.419922,43,97.162842,48278,0.0017,-0.088,2.471,0.908,0.002,-0.014,0.019,-0.049,-0.020,0.067,-0.164,-0.063,-0.039,-0.089,2.473,1.004,1497,1498,1860,1509,-0.016,0.010,3.069,1,75,0,-0.002,-0.000,-0.002,-0.003,-0.001,0.001,0.096
29.092079000,0.259649000,0.429688,43,87.565674,48279,-0.0014,-0.088,2.471,0.908,-0.000,-0.016,0.021,-0.050,-0.020,0.067,-0.164,-0.052,-0.038,-0.089,2.473,1.004,1496,1499,1859,1509,-0.017,0.011,3.189,1,75,0,-0.002,-0.000,0.000,-0.001,-0.001,0.001,0.096
29.101979000,0.269549000,0.440430,43,119.789169,48280,-0.0009,-0.088,2.471,0.908,-0.002,-0.017,0.020,-0.052,-0.021,0.066,-0.164,-0.061,-0.038,-0.089,2.473,1.004,1496,1500,1859,1509,-0.017,0.013,3.309,1,75,0,-0.001,-0.000,0.002,0.001,-0.001,0.002,0.096
29.113009000,0.280579000,0.450195,43,101.102013,48281,0.0013,-0.088,2.471,0.908,-0.004,-0.018,0.020,-0.053,-0.022,0.066,-0.142,-0.078,-0.049,-0.089,2.473,1.004,1496,1501,1859,1509,-0.018,0.014,3.428,1,75,0,-0.001,-0.000,0.004,0.003,-0.001,0.002,0.096
29.122577000,0.290147000,0.459961,43,90.719406,48282,-0.0002,-0.088,2.471,0.908,-0.006,-0.019,0.019,-0.053,-0.023,0.065,-0.113,-0.069,-0.060,-0.089,2.473,1.004,1495,1502,1859,1509,-0.019,0.017,3.548,1,75,0,-0.001,-0.000,0.006,0.004,-0.001,0.002,0.096
29.133557000,0.301127000,0.469727,43,104.602509,48283,0.0012,-0.088,2.470,0.909,-0.007,-0.020,0.019,-0.053,-0.023,0.064,-0.083,-0.048,-0.070,-0.089,2.473,1.004,1495,1503,1859,1508,-0.020,0.019,3.667,1,75,0,-0.001,-0.000,0.007,0.006,-0.001,0.002,0.095
29.152076000,0.319646000,0.480469,43,91.116173,48284,0.0078,-0.089,2.470,0.909,-0.008,-0.020,0.019,-0.053,-0.022,0.063,-0.059,-0.018,-0.068,-0.089,2.473,1.004,1495,1503,1859,1508,-0.020,0.021,3.786,1,75,0,-0.001,-0.000,0.008,0.007,-0.001,0.002,0.095
29.152409000,0.319979000,0.490234,43,54.021935,48285,-0.0094,-0.089,2.470,0.909,-0.009,-0.020,0.017,-0.053,-0.022,0.063,-0.048,-0.015,-0.049,-0.089,2.473,1.004,1495,1504,1859,1508,-0.021,0.024,3.905,1,75,0,-0.001,-0.000,0.009,0.009,-0.000,0.003,0.095
29.163359000,0.330929000,0.500000,43,3058.104004,48286,0.0012,-0.089,2.470,0.909,-0.011,-0.020,0.016,-0.054,-0.022,0.064,-0.068,-0.015,-0.015,-0.089,2.473,1.004,1495,1505,1861,1509,-0.021,0.027,4.024,1,75,0,-0.000,-0.000,0.011,0.011,-0.000,0.003,0.095
29.173966000,0.341536000,0.509766,43,91.357574,48287,0.0008,-0.089,2.469,0.909,-0.013,-0.020,0.015,-0.056,-0.023,0.065,-0.099,-0.026,0.013,-0.089,2.473,1.004,1495,1506,1861,1509,-0.021,0.030,4.142,1,75,0,-0.000,-0.000,0.013,0.013,-0.000,0.003,0.095
29.185015000,0.352585000,0.520508,43,94.348526,48288,0.0003,-0.089,2.469,0.909,-0.015,-0.021,0.016,-0.059,-0.022,0.065,-0.151,-0.003,0.024,-0.089,2.473,1.004,1495,1507,1860,1509,-0.021,0.033,4.261,1,75,0,0.000,-0.000,0.015,0.015,0.000,0.003,0.095
29.194566000,0.362136000,0.530273,43,90.546906,48289,-0.0002,-0.090,2.469,0.910,-0.022,-0.023,0.021,-0.065,-0.020,0.066,-0.270,0.039,0.022,-0.089,2.473,1.004,1495,1510,1858,1509,-0.020,0.037,4.379,1,75,0,0.001,-0.000,0.022,0.022,0.001,0.004,0.094
29.206867000,0.374437000,0.540039,43,104.788849,48290,0.0025,-0.090,2.469,0.910,-0.019,-0.023,0.019,-0.067,-0.021,0.067,-0.235,0.022,0.041,-0.089,2.473,1.004,1494,1509,1859,1509,-0.019,0.041,4.496,1,75,0,0.001,-0.000,0.019,0.020,0.001,0.004,0.094
29.217235000,0.384805000,0.549805,43,81.333878,48291,0.0006,-0.090,2.469,0.910,-0.020,-0.022,0.017,-0.066,-0.022,0.067,-0.160,-0.026,0.046,-0.089,2.473,1.004,1495,1510,1859,1509,-0.019,0.045,4.614,1,75,0,0.001,-0.000,0.020,0.021,0.001,0.004,0.094
29.222626000,0.390196000,0.560547,43,96.506470,48292,-0.0054,-0.090,2.468,0.910,-0.020,-0.022,0.015,-0.066,-0.024,0.068,-0.119,-0.048,0.052,-0.089,2.473,1.004,1495,1510,1860,1509,-0.017,0.049,4.731,1,75,0,0.002,-0.000,0.020,0.022,0.001,0.004,0.094
29.234266000,0.401836000,0.570312,43,185.735519,48293,0.0019,-0.091,2.468,0.910,-0.025,-0.023,0.019,-0.069,-0.023,0.068,-0.164,-0.009,0.047,-0.089,2.473,1.004,1494,1513,1858,1509,-0.016,0.053,4.849,1,75,0,0.002,-0.000,0.025,0.028,0.002,0.004,0.094
29.250289000,0.417859000,0.580078,43,85.962349,48294,0.0063,-0.091,2.468,0.911,-0.025,-0.024,0.020,-0.069,-0.022,0.069,-0.136,-0.005,0.047,-0.089,2.473,1.004,1494,1513,1857,1509,-0.014,0.058,4.965,1,75,0,0.003,-0.000,0.025,0.028,0.002,0.005,0.093
29.254239000,0.421809000,0.589844,43,62.437561,48295,-0.0058,-0.091,2.468,0.911,-0.023,-0.023,0.017,-0.067,-0.024,0.069,-0.051,-0.030,0.050,-0.089,2.473,1.004,1494,1512,1859,1509,-0.012,0.063,5.082,1,75,0,0.003,-0.000,0.023,0.026,0.002,0.005,0.093
29.264839000,0.432409000,0.599609,43,253.678329,48296,0.0008,-0.091,2.467,0.911,-0.023,-0.023,0.016,-0.066,-0.025,0.070,0.010,-0.058,0.056,-0.089,2.473,1.004,1494,1512,1860,1509,-0.010,0.068,5.199,1,75,0,0.003,-0.000,0.023,0.026,0.002,0.005,0.093
29.275395000,0.442965000,0.610352,43,94.401962,48297,-0.0002,-0.091,2.467,0.911,-0.024,-0.022,0.014,-0.065,-0.026,0.071,0.031,-0.072,0.066,-0.089,2.473,1.004,1494,1512,1860,1510,-0.007,0.073,5.315,1,75,0,0.004,-0.000,0.024,0.027,0.002,0.005,0.093
29.296622000,0.464192000,0.619141,43,94.786728,48298,0.0124,-0.092,2.467,0.911,-0.025,-0.022,0.015,-0.065,-0.027,0.072,0.015,-0.083,0.087,-0.089,2.473,1.004,1494,1513,1860,1510,-0.005,0.079,5.431,1,75,0,0.004,-0.000,0.025,0.029,0.003,0.006,0.093
29.311875000,0.479445000,0.629883,43,47.127575,48299,0.0045,-0.092,2.467,0.911,-0.025,-0.021,0.015,-0.065,-0.028,0.074,0.003,-0.075,0.096,-0.089,2.473,1.004,1494,1513,1859,1510,-0.002,0.085,5.547,1,75,0,0.004,-0.000,0.025,0.030,0.003,0.006,0.093
29.312274000,0.479844000,0.639648,43,65.582375,48300,-0.0094,-0.092,2.467,0.911,-0.026,-0.020,0.016,-0.065,-0.028,0.074,0.004,-0.062,0.089,-0.089,2.473,1.004,1495,1514,1859,1510,0.001,0.091,5.663,1,75,0,0.005,0.000,0.026,0.031,0.003,0.006,0.093
29.321523000,0.489093000,0.650391,43,2538.071045,48301,-0.0015,-0.093,2.467,0.911,-0.026,-0.018,0.015,-0.065,-0.028,0.075,0.008,-0.059,0.076,-0.089,2.473,1.004,1495,1514,1859,1510,0.005,0.097,5.779,1,75,0,0.005,0.000,0.026,0.031,0.004,0.006,0.092
29.334274000,0.501844000,0.660156,43,108.166580,48302,0.0030,-0.093,2.466,0.912,-0.026,-0.016,0.014,-0.064,-0.029,0.075,0.016,-0.053,0.065,-0.089,2.473,1.004,1495,1514,1859,1510,0.009,0.103,5.894,1,75,0,0.006,0.000,0.026,0.032,0.004,0.006,0.092
29.334610000,0.502180000,0.669922,43,78.474457,48303,-0.0094,-0.093,2.466,0.912,-0.025,-0.015,0.014,-0.063,-0.030,0.076,0.039,-0.067,0.064,-0.089,2.473,1.004,1496,1514,1860,1510,0.013,0.109,6.009,1,75,0,0.006,0.000,0.025,0.031,0.004,0.006,0.092
29.342161000,0.509731000,0.679688,43,3030.302979,48304,-0.0022,-0.093,2.466,0.912,-0.025,-0.013,0.014,-0.063,-0.031,0.077,0.050,-0.075,0.076,-0.089,2.473,1.004,1496,1513,1860,1510,0.017,0.115,6.125,1,75,0,0.006,0.000,0.025,0.031,0.004,0.006,0.092
29.352431000,0.520001000,0.690430,43,132.502975,48305,-0.0005,-0.093,2.466,0.912,-0.023,-0.011,0.013,-0.061,-0.032,0.078,0.072,-0.072,0.097,-0.089,2.473,1.004,1496,1513,1860,1511,0.021,0.122,6.240,1,75,0,0.007,0.000,0.023,0.030,0.004,0.006,0.092
29.366656000,0.534226000,0.700195,43,97.446892,48306,0.0045,-0.094,2.466,0.912,-0.023,-0.010,0.014,-0.060,-0.032,0.080,0.084,-0.065,0.109,-0.089,2.473,1.004,1496,1513,1859,1511,0.026,0.128,6.354,1,75,0,0.007,0.000,0.023,0.030,0.005,0.006,0.092
29.374473000,0.542043000,0.709961,43,70.338326,48307,-0.0020,-0.094,2.466,0.912,-0.023,-0.010,0.017,-0.059,-0.032,0.081,0.082,-0.047,0.101,-0.089,2.473,1.004,1496,1513,1858,1511,0.031,0.135,6.469,1,75,0,0.007,0.000,0.023,0.030,0.005,0.007,0.092
29.384866000,0.552436000,0.719727,43,128.040970,48308,0.0006,-0.094,2.466,0.913,-0.022,-0.011,0.018,-0.059,-0.032,0.081,0.055,-0.043,0.077,-0.089,2.473,1.004,1496,1513,1858,1511,0.036,0.141,6.583,1,75,0,0.008,0.000,0.022,0.030,0.005,0.007,0.091
29.395747000,0.563317000,0.729492,43,96.292732,48309,0.0011,-0.094,2.466,0.913,-0.023,-0.012,0.019,-0.060,-0.032,0.080,0.037,-0.031,0.044,-0.089,2.473,1.004,1496,1513,1857,1511,0.041,0.148,6.697,1,75,0,0.008,0.000,0.023,0.031,0.005,0.007,0.091
29.405145000,0.572715000,0.739258,43,91.954025,48310,-0.0004,-0.095,2.466,0.913,-0.023,-0.013,0.021,-0.060,-0.032,0.079,0.012,-0.028,0.010,-0.089,2.473,1.004,1496,1513,1856,1511,0.047,0.155,6.811,1,75,0,0.008,0.000,0.023,0.031,0.006,0.007,0.091
29.412193000,0.579763000,0.750000,43,106.484932,48311,-0.0037,-0.095,2.465,0.913,-0.022,-0.013,0.020,-0.060,-0.033,0.078,0.014,-0.036,-0.015,-0.089,2.473,1.004,1496,1513,1856,1511,0.053,0.162,6.924,1,75,0,0.009,0.000,0.022,0.030,0.006,0.007,0.091
29.423416000,0.590986000,0.759766,43,142.065628,48312,0.0014,-0.095,2.465,0.913,-0.020,-0.015,0.021,-0.061,-0.034,0.077,-0.004,-0.042,-0.037,-0.089,2.473,1.004,1495,1512,1856,1510,0.059,0.170,7.037,1,75,0,0.009,0.000,0.020,0.029,0.006,0.007,0.090
29.436182000,0.603752000,0.770508,43,89.166298,48313,0.0020,-0.095,2.465,0.914,-0.018,-0.014,0.021,-0.061,-0.035,0.077,-0.015,-0.055,-0.041,-0.089,2.473,1.004,1495,1511,1856,1510,0.065,0.177,7.150,1,75,0,0.009,0.000,0.018,0.027,0.006,0.007,0.090
29.443787000,0.611357000,0.780273,43,78.388336,48314,-0.0022,-0.095,2.465,0.914,-0.018,-0.014,0.022,-0.062,-0.035,0.076,-0.038,-0.050,-0.041,-0.089,2.473,1.004,1495,1511,1856,1510,0.071,0.185,7.262,1,75,0,0.009,0.000,0.018,0.028,0.006,0.008,0.090
29.454174000,0.621744000,0.790039,43,131.596268,48315,0.0006,-0.095,2.465,0.914,-0.018,-0.012,0.023,-0.063,-0.035,0.076,-0.062,-0.051,-0.034,-0.089,2.473,1.004,1496,1511,1855,1510,0.077,0.192,7.375,1,75,0,0.010,0.000,0.018,0.027,0.006,0.008,0.090
29.467754000,0.635324000,0.799805,43,96.348396,48316,0.0038,-0.096,2.465,0.914,-0.018,-0.010,0.023,-0.065,-0.036,0.076,-0.093,-0.048,-0.020,-0.089,2.473,1.004,1496,1511,1855,1510,0.084,0.200,7.487,1,75,0,0.010,0.000,0.018,0.028,0.007,0.008,0.090
29.472195000,0.639765000,0.809570,43,73.681107,48317,-0.0053,-0.096,2.465,0.915,-0.018,-0.009,0.023,-0.067,-0.036,0.077,-0.120,-0.039,-0.012,-0.089,2.473,1.004,1496,1511,1854,1510,0.090,0.208,7.598,1,75,0,0.010,0.000,0.018,0.029,0.007,0.008,0.089
29.481942000,0.649512000,0.820312,43,225.479141,48318,-0.0010,-0.096,2.465,0.915,-0.018,-0.007,0.022,-0.069,-0.037,0.076,-0.137,-0.043,-0.011,-0.089,2.473,1.004,1497,1511,1854,1510,0.097,0.215,7.710,1,75,0,0.010,0.000,0.018,0.028,0.007,0.008,0.089
29.493892000,0.661462000,0.830078,43,102.669403,48319,0.0022,-0.096,2.465,0.915,-0.018,-0.005,0.022,-0.071,-0.037,0.076,-0.155,-0.038,-0.013,-0.089,2.473,1.004,1497,1511,1854,1510,0.104,0.223,7.821,1,75,0,0.011,0.000,0.018,0.029,0.007,0.008,0.089
29.504202000,0.671772000,0.839844,43,83.738068,48320,0.0005,-0.096,2.465,0.915,-0.017,-0.004,0.022,-0.072,-0.037,0.076,-0.141,-0.037,-0.018,-0.089,2.473,1.004,1497,1511,1854,1510,0.112,0.231,7.932,1,75,0,0.011,0.000,0.017,0.028,0.007,0.008,0.089
29.533896000,0.701466000,0.850586,43,97.077957,48321,0.0189,-0.096,2.465,0.915,-0.016,-0.002,0.021,-0.073,-0.037,0.076,-0.124,-0.037,-0.019,-0.089,2.473,1.004,1498,1511,1855,1510,0.119,0.239,8.042,1,75,0,0.011,0.000,0.016,0.028,0.007,0.008,0.088
29.542203000,0.709773000,0.860352,43,33.684776,48322,-0.0015,-0.097,2.465,0.916,-0.016,-0.001,0.019,-0.074,-0.038,0.076,-0.115,-0.047,-0.009,-0.089,2.473,1.004,1498,1510,1856,1510,0.126,0.246,8.153,1,75,0,0.011,0.000,0.016,0.027,0.008,0.008,0.088
29.542541000,0.710111000,0.870117,43,120.467415,48323,-0.0094,-0.097,2.465,0.916,-0.015,0.000,0.017,-0.074,-0.039,0.076,-0.093,-0.062,-0.001,-0.089,2.473,1.004,1498,1510,1856,1510,0.134,0.254,8.263,1,75,0,0.011,0.000,0.015,0.027,0.008,0.008,0.088
29.543321000,0.710891000,0.879883,43,3012.048096,48324,-0.0090,-0.097,2.465,0.916,-0.015,0.003,0.014,-0.074,-0.040,0.077,-0.078,-0.062,0.022,-0.089,2.473,1.004,1499,1510,1857,1510,0.142,0.261,8.373,1,75,0,0.012,0.000,0.015,0.027,0.008,0.008,0.088
29.558518000,0.726088000,0.890625,43,1288.659790,48325,0.0044,-0.097,2.465,0.916,-0.015,0.005,0.013,-0.075,-0.040,0.078,-0.071,-0.043,0.036,-0.089,2.473,1.004,1499,1510,1857,1511,0.150,0.269,8.483,1,75,0,0.012,0.000,0.015,0.027,0.008,0.007,0.088
29.565122000,0.732692000,0.900391,43,65.824120,48326,-0.0032,-0.097,2.465,0.916,-0.015,0.006,0.013,-0.076,-0.040,0.078,-0.073,-0.031,0.040,-0.089,2.473,1.004,1499,1510,1857,1511,0.158,0.276,8.593,1,75,0,0.012,0.000,0.015,0.027,0.008,0.007,0.088
29.578516000,0.746086000,0.910156,43,151.584061,48327,0.0036,-0.097,2.465,0.916,-0.016,0.007,0.013,-0.077,-0.039,0.078,-0.081,0.004,0.023,-0.089,2.473,1.004,1499,1511,1857,1511,0.166,0.283,8.703,1,75,0,0.012,0.000,0.016,0.028,0.008,0.007,0.088
29.605534000,0.773104000,0.920898,43,74.704918,48328,0.0163,-0.098,2.465,0.916,-0.017,0.007,0.013,-0.077,-0.037,0.077,-0.070,0.029,-0.013,-0.089,2.473,1.004,1499,1511,1857,1510,0.175,0.291,8.813,1,75,0,0.013,0.000,0.017,0.030,0.008,0.007,0.088
29.613527000,0.781097000,0.929688,43,37.021954,48329,-0.0008,-0.098,2.465,0.916,-0.018,0.006,0.013,-0.078,-0.037,0.076,-0.070,0.042,-0.042,-0.089,2.473,1.004,1499,1512,1857,1510,0.183,0.298,8.922,1,75,0,0.013,0.000,0.018,0.031,0.009,0.007,0.088
29.613860000,0.781430000,0.938477,43,125.219131,48330,-0.0085,-0.098,2.465,0.916,-0.017,0.006,0.011,-0.078,-0.037,0.075,-0.044,0.018,-0.057,-0.089,2.473,1.004,1499,1511,1858,1510,0.192,0.305,9.032,1,75,0,0.013,0.000,0.017,0.030,0.009,0.007,0.088
29.640419000,0.807989000,0.938477,0,3058.104004,0,0,-0.098,2.465,0.916,-0.017,0.006,0.011,-0.078,-0.037,0.075,-0.044,0.018,-0.057,0.000,0.000,0.000,1499,1511,1858,1510,0.000,0.000,0.000,0,75,2,0.013,0.000,0.017,0.030,0.009,0.007,0.088
29.649465000,0.817035000,0.950195,43,3058.104004,48331,0.0239,-0.098,2.466,0.916,-0.016,0.006,0.010,-0.078,-0.037,0.075,-0.046,0.022,-0.047,-0.089,2.473,1.004,1499,1511,1859,1510,0.201,0.312,9.141,1,75,0,0.013,0.000,0.016,0.030,0.009,0.007,0.087
29.649738000,0.817308000,0.959961,43,28.089098,48332,-0.0095,-0.098,2.466,0.917,-0.015,0.006,0.009,-0.079,-0.037,0.074,-0.049,0.014,-0.045,-0.089,2.473,1.004,1499,1510,1859,1510,0.210,0.319,9.250,1,75,0,0.014,0.000,0.015,0.029,0.009,0.007,0.087
29.649993000,0.817563000,0.969727,43,3759.398438,48333,-0.0095,-0.098,2.466,0.917,-0.014,0.007,0.009,-0.079,-0.037,0.074,-0.049,0.021,-0.038,-0.089,2.473,1.004,1499,1510,1859,1510,0.219,0.326,9.359,1,75,0,0.014,0.000,0.014,0.028,0.009,0.007,0.087
29.650190000,0.817760000,0.980469,43,3984.063721,48334,-0.0105,-0.098,2.466,0.917,-0.013,0.007,0.008,-0.080,-0.036,0.074,-0.046,0.021,-0.037,-0.089,2.473,1.004,1499,1509,1859,1510,0.229,0.332,9.469,1,75,0,0.014,0.000,0.013,0.027,0.009,0.007,0.087
