New control log.
Raw c time,robot_local_time,global time,data size,frequency,received_sequence_number,latency,x,y,z,dx,dy,dz,pitch,roll,yaw,dpitch,droll,dyaw,setx,sety,setz,u_roll,u_pitch,u_z,u_yaw,int_x,int_y,int_z,count_delta,voltage,error,P_term_pos_x,I_term_pos_x,D_term_pos_x,desired_velocity_x,error_pos_x,error_pos_y,error_pos_z
138.178091000,0.108395000,0.319824,43,61.610500,20895,-0.0099,-0.088,2.478,0.898,0.039,-0.007,0.043,-0.001,-0.017,0.045,-0.152,-0.001,-0.077,-0.092,2.479,0.992,1498,1490,1200,1506,-0.016,0.007,0.716,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.004,0.001,0.094
138.193039000,0.123343000,0.330078,43,3076.923096,20896,0.0047,-0.088,2.478,0.898,0.041,-0.004,0.041,-0.005,-0.018,0.046,-0.204,-0.015,-0.042,-0.092,2.479,0.992,1498,1489,1250,1506,-0.020,0.008,0.834,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.004,0.001,0.094
138.193378000,0.123682000,0.339844,43,66.912010,20897,-0.0094,-0.087,2.478,0.899,0.041,-0.004,0.040,-0.008,-0.018,0.045,-0.227,-0.019,-0.051,-0.092,2.479,0.992,1499,1489,1300,1506,-0.024,0.010,0.951,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.005,0.001,0.094
138.204104000,0.134408000,0.348633,43,3012.048096,20898,0.0019,-0.087,2.478,0.899,0.044,-0.005,0.042,-0.009,-0.018,0.044,-0.204,-0.015,-0.072,-0.092,2.479,0.992,1498,1488,1350,1506,-0.029,0.011,1.068,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.005,0.001,0.093
138.219004000,0.149308000,0.359863,43,93.248787,20899,0.0037,-0.087,2.478,0.899,0.042,-0.006,0.042,-0.011,-0.019,0.042,-0.200,-0.025,-0.085,-0.092,2.479,0.992,1498,1489,1400,1505,-0.035,0.013,1.184,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.005,0.001,0.093
138.223417000,0.153721000,0.370117,43,67.145638,20900,-0.0058,-0.086,2.477,0.900,0.041,-0.006,0.042,-0.013,-0.020,0.041,-0.193,-0.040,-0.091,-0.092,2.479,0.992,1498,1489,1450,1505,-0.041,0.014,1.299,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.006,0.002,0.092
138.233807000,0.164111000,0.379883,43,226.911728,20901,0.0006,-0.086,2.477,0.900,0.040,-0.005,0.041,-0.016,-0.020,0.042,-0.215,-0.041,-0.055,-0.092,2.479,0.992,1498,1489,1500,1505,-0.047,0.016,1.414,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.006,0.002,0.092
138.242324000,0.172628000,0.390137,43,96.311279,20902,-0.0017,-0.085,2.477,0.901,0.040,-0.005,0.041,-0.017,-0.022,0.042,-0.188,-0.071,-0.046,-0.092,2.479,0.992,1498,1489,1550,1505,-0.053,0.017,1.529,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.007,0.002,0.092
138.254757000,0.185061000,0.400391,43,117.522621,20903,0.0022,-0.085,2.477,0.901,0.039,-0.005,0.039,-0.017,-0.023,0.040,-0.140,-0.081,-0.062,-0.092,2.479,0.992,1498,1490,1600,1505,-0.060,0.019,1.643,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.007,0.002,0.091
138.265229000,0.195533000,0.410156,43,80.482895,20904,0.0007,-0.085,2.477,0.901,0.039,-0.005,0.037,-0.017,-0.025,0.039,-0.105,-0.103,-0.079,-0.092,2.479,0.992,1498,1490,1650,1505,-0.068,0.021,1.757,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.007,0.002,0.091
138.273062000,0.203366000,0.419922,43,95.556618,20905,-0.0019,-0.084,2.477,0.902,0.037,-0.004,0.035,-0.015,-0.025,0.038,-0.035,-0.100,-0.093,-0.092,2.479,0.992,1498,1490,1700,1505,-0.075,0.022,1.870,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.008,0.002,0.091
138.282409000,0.212713000,0.429688,43,127.779198,20906,-0.0004,-0.084,2.477,0.902,0.035,-0.003,0.033,-0.015,-0.025,0.037,-0.015,-0.070,-0.082,-0.092,2.479,0.992,1499,1491,1750,1505,-0.083,0.024,1.983,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.008,0.002,0.090
138.293480000,0.223784000,0.439941,43,107.066383,20907,0.0008,-0.084,2.477,0.902,0.034,-0.002,0.032,-0.014,-0.025,0.037,0.012,-0.059,-0.081,-0.092,2.479,0.992,1499,1491,1800,1505,-0.092,0.026,2.096,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.008,0.002,0.090
138.306289000,0.236593000,0.450195,43,90.375053,20908,0.0025,-0.083,2.477,0.902,0.032,-0.003,0.031,-0.013,-0.025,0.036,0.024,-0.043,-0.074,-0.092,2.479,0.992,1499,1491,1847,1504,-0.100,0.028,2.208,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.009,0.002,0.090
138.314246000,0.244550000,0.459961,43,78.118896,20909,-0.0018,-0.083,2.477,0.903,0.031,-0.002,0.030,-0.013,-0.027,0.036,0.029,-0.061,-0.065,-0.092,2.479,0.992,1499,1492,1847,1504,-0.109,0.029,2.320,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.009,0.002,0.090
138.322226000,0.252530000,0.470215,43,125.786163,20910,-0.0023,-0.083,2.477,0.903,0.030,-0.003,0.028,-0.013,-0.027,0.035,0.003,-0.067,-0.066,-0.092,2.479,0.992,1499,1492,1848,1504,-0.118,0.031,2.432,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.009,0.002,0.089
138.333144000,0.263448000,0.479980,43,125.439034,20911,0.0011,-0.083,2.477,0.903,0.030,-0.002,0.027,-0.014,-0.028,0.034,-0.010,-0.063,-0.062,-0.092,2.479,0.992,1499,1492,1848,1504,-0.128,0.033,2.544,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.009,0.002,0.089
138.345545000,0.275849000,0.489746,43,91.633835,20912,0.0026,-0.082,2.477,0.903,0.029,-0.003,0.025,-0.013,-0.028,0.034,0.004,-0.060,-0.069,-0.092,2.479,0.992,1499,1492,1848,1504,-0.137,0.035,2.655,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.010,0.002,0.089
138.360478000,0.290782000,0.500000,43,80.677696,20913,0.0047,-0.082,2.477,0.903,0.026,-0.003,0.022,-0.013,-0.028,0.033,0.009,-0.045,-0.065,-0.092,2.479,0.992,1499,1493,1849,1504,-0.147,0.037,2.766,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.010,0.002,0.089
138.377371000,0.307675000,0.509766,43,66.997185,20914,0.0071,-0.082,2.477,0.903,0.024,-0.003,0.019,-0.013,-0.029,0.033,0.011,-0.045,-0.051,-0.092,2.479,0.992,1499,1493,1850,1504,-0.157,0.039,2.877,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.010,0.002,0.089
138.384368000,0.314672000,0.520508,43,59.224163,20915,-0.0038,-0.082,2.477,0.904,0.023,-0.003,0.016,-0.012,-0.029,0.033,0.039,-0.045,-0.043,-0.092,2.479,0.992,1499,1494,1851,1504,-0.167,0.041,2.988,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.010,0.002,0.089
138.384631000,0.314935000,0.529785,43,143.020599,20916,-0.0090,-0.082,2.477,0.904,0.024,-0.003,0.015,-0.010,-0.029,0.033,0.076,-0.028,-0.037,-0.092,2.479,0.992,1499,1493,1852,1504,-0.178,0.043,3.098,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.010,0.002,0.089
138.396252000,0.326556000,0.539551,43,3891.050537,20917,0.0019,-0.081,2.477,0.904,0.024,-0.002,0.013,-0.008,-0.029,0.032,0.094,-0.025,-0.036,-0.092,2.479,0.992,1499,1493,1853,1504,-0.188,0.045,3.209,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.011,0.002,0.088
138.402625000,0.332929000,0.550293,43,86.073334,20918,-0.0044,-0.081,2.477,0.904,0.023,-0.001,0.010,-0.008,-0.029,0.032,0.084,-0.022,-0.025,-0.092,2.479,0.992,1499,1494,1854,1504,-0.199,0.047,3.319,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.011,0.002,0.088
138.419682000,0.349986000,0.560059,43,157.084518,20919,0.0073,-0.081,2.477,0.904,0.022,-0.001,0.007,-0.008,-0.030,0.032,0.067,-0.020,-0.018,-0.092,2.479,0.992,1499,1494,1855,1504,-0.210,0.049,3.430,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.011,0.002,0.089
138.429039000,0.359343000,0.569824,43,58.644146,20920,-0.0004,-0.081,2.477,0.904,0.021,-0.001,0.004,-0.007,-0.029,0.032,0.065,-0.012,-0.017,-0.092,2.479,0.992,1499,1494,1856,1504,-0.222,0.051,3.541,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.011,0.002,0.089
138.439456000,0.369760000,0.580078,43,106.963310,20921,0.0002,-0.081,2.477,0.904,0.021,-0.001,0.002,-0.007,-0.028,0.032,0.048,0.023,-0.011,-0.092,2.479,0.992,1499,1494,1857,1504,-0.233,0.053,3.652,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.011,0.002,0.089
138.446909000,0.377213000,0.589844,43,96.061478,20922,-0.0023,-0.080,2.477,0.904,0.020,-0.001,-0.001,-0.007,-0.028,0.032,0.041,0.019,-0.008,-0.092,2.479,0.992,1499,1494,1858,1504,-0.245,0.055,3.762,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.012,0.002,0.089
138.461254000,0.391558000,0.600098,43,134.318329,20923,0.0041,-0.080,2.477,0.903,0.019,-0.000,-0.003,-0.007,-0.028,0.032,0.024,0.020,-0.008,-0.092,2.479,0.992,1499,1495,1859,1504,-0.257,0.057,3.873,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.012,0.002,0.089
138.468641000,0.398945000,0.609863,43,69.739868,20924,-0.0024,-0.080,2.477,0.903,0.019,0.000,-0.006,-0.007,-0.027,0.032,0.012,0.026,-0.006,-0.092,2.479,0.992,1499,1495,1860,1504,-0.269,0.059,3.985,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.012,0.002,0.089
138.476315000,0.406619000,0.619629,43,135.501358,20925,-0.0021,-0.080,2.477,0.903,0.018,0.000,-0.008,-0.007,-0.027,0.032,0.009,0.034,-0.015,-0.092,2.479,0.992,1499,1495,1862,1504,-0.281,0.061,4.096,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.012,0.002,0.089
138.483454000,0.413758000,0.629883,43,130.412109,20926,-0.0031,-0.080,2.477,0.903,0.018,0.001,-0.009,-0.008,-0.026,0.031,-0.008,0.045,-0.034,-0.092,2.479,0.992,1499,1495,1862,1504,-0.293,0.063,4.207,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.012,0.002,0.089
138.492733000,0.423037000,0.640137,43,140.213120,20927,-0.0010,-0.079,2.477,0.903,0.018,0.001,-0.010,-0.009,-0.025,0.031,-0.024,0.062,-0.031,-0.092,2.479,0.992,1499,1495,1863,1504,-0.306,0.065,4.319,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.089
138.503433000,0.433737000,0.650391,43,107.863228,20928,0.0004,-0.079,2.477,0.903,0.018,0.002,-0.012,-0.010,-0.024,0.030,-0.041,0.060,-0.040,-0.092,2.479,0.992,1499,1495,1864,1504,-0.318,0.066,4.431,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.089
138.521498000,0.451802000,0.660156,43,93.519127,20929,0.0083,-0.079,2.477,0.903,0.017,0.001,-0.013,-0.011,-0.024,0.030,-0.065,0.061,-0.033,-0.092,2.479,0.992,1499,1495,1864,1504,-0.331,0.068,4.543,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.531840000,0.462144000,0.669922,43,55.380184,20930,0.0006,-0.079,2.477,0.902,0.015,0.001,-0.013,-0.012,-0.023,0.030,-0.072,0.076,-0.030,-0.092,2.479,0.992,1499,1496,1864,1504,-0.344,0.070,4.655,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.543804000,0.474108000,0.680176,43,96.758591,20931,0.0017,-0.079,2.477,0.902,0.013,0.001,-0.012,-0.013,-0.021,0.030,-0.087,0.091,-0.026,-0.092,2.479,0.992,1499,1496,1864,1504,-0.357,0.072,4.768,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.552893000,0.483197000,0.689941,43,83.619034,20932,-0.0007,-0.079,2.477,0.902,0.011,0.001,-0.012,-0.014,-0.020,0.029,-0.094,0.089,-0.024,-0.092,2.479,0.992,1499,1497,1864,1504,-0.370,0.074,4.880,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.553286000,0.483590000,0.700195,43,110.107903,20933,-0.0099,-0.079,2.477,0.902,0.010,0.002,-0.011,-0.015,-0.020,0.029,-0.073,0.083,-0.018,-0.092,2.479,0.992,1499,1497,1864,1504,-0.383,0.076,4.993,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.570772000,0.501076000,0.710449,43,2583.979248,20934,0.0072,-0.079,2.477,0.902,0.009,0.001,-0.010,-0.015,-0.018,0.029,-0.064,0.097,-0.021,-0.092,2.479,0.992,1499,1497,1865,1504,-0.397,0.078,5.105,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.583149000,0.513453000,0.719727,43,57.201694,20935,0.0031,-0.079,2.477,0.902,0.007,0.001,-0.009,-0.014,-0.017,0.029,-0.033,0.105,-0.031,-0.092,2.479,0.992,1499,1498,1865,1503,-0.410,0.079,5.218,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.583475000,0.513779000,0.729980,43,80.834206,20936,-0.0099,-0.079,2.477,0.902,0.006,0.000,-0.008,-0.013,-0.016,0.028,-0.002,0.094,-0.034,-0.092,2.479,0.992,1499,1498,1864,1503,-0.423,0.081,5.331,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.596165000,0.526469000,0.740234,43,3115.264893,20937,0.0024,-0.079,2.477,0.902,0.005,-0.000,-0.007,-0.013,-0.016,0.028,0.018,0.078,-0.033,-0.092,2.479,0.992,1499,1498,1864,1503,-0.436,0.083,5.444,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.615922000,0.546226000,0.750000,43,78.820839,20938,0.0100,-0.079,2.477,0.902,0.004,-0.001,-0.005,-0.012,-0.016,0.028,0.019,0.063,-0.019,-0.092,2.479,0.992,1499,1498,1863,1503,-0.450,0.085,5.557,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.625028000,0.555332000,0.760742,43,50.635475,20939,-0.0016,-0.079,2.477,0.902,0.002,-0.003,-0.003,-0.012,-0.016,0.028,0.016,0.045,-0.011,-0.092,2.479,0.992,1499,1499,1863,1503,-0.463,0.087,5.669,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.625355000,0.555659000,0.770020,43,109.878036,20940,-0.0090,-0.079,2.477,0.902,0.000,-0.004,-0.002,-0.012,-0.016,0.028,0.012,0.047,-0.003,-0.092,2.479,0.992,1498,1499,1862,1503,-0.476,0.089,5.782,1,76,0,-0.000,-0.000,-0.000,-0.000,-0.013,0.002,0.090
138.652709000,0.583013000,0.780273,43,3105.590088,20941,0.0171,-0.079,2.477,0.902,-0.001,-0.005,-0.000,-0.013,-0.016,0.029,0.005,0.029,0.006,-0.092,2.479,0.992,1498,1500,1861,1504,-0.489,0.091,5.895,1,76,0,-0.000,-0.000,0.000,-0.000,-0.013,0.002,0.090
138.658127000,0.588431000,0.789551,43,36.561733,20942,-0.0039,-0.079,2.477,0.902,-0.003,-0.006,0.002,-0.013,-0.016,0.029,-0.014,0.024,0.019,-0.092,2.479,0.992,1498,1500,1862,1504,-0.502,0.094,6.008,1,76,0,-0.000,-0.001,0.000,-0.001,-0.013,0.002,0.090
138.672371000,0.602675000,0.800293,43,184.842880,20943,0.0035,-0.079,2.477,0.902,-0.004,-0.007,0.003,-0.013,-0.015,0.030,-0.016,0.025,0.023,-0.092,2.479,0.992,1498,1500,1861,1504,-0.515,0.096,6.120,1,76,0,-0.000,-0.001,0.000,-0.001,-0.013,0.002,0.090
138.677339000,0.607643000,0.809570,43,70.229652,20944,-0.0043,-0.079,2.477,0.902,-0.005,-0.009,0.005,-0.013,-0.015,0.030,-0.006,0.025,0.023,-0.092,2.479,0.992,1497,1501,1860,1504,-0.528,0.098,6.233,1,76,0,-0.000,-0.001,0.000,-0.001,-0.013,0.002,0.090
138.677598000,0.607902000,0.819824,43,201.612900,20945,-0.0100,-0.079,2.476,0.902,-0.007,-0.010,0.006,-0.013,-0.015,0.030,0.007,0.017,0.027,-0.092,2.479,0.992,1497,1501,1860,1504,-0.541,0.101,6.345,1,76,0,-0.000,-0.001,0.000,-0.001,-0.013,0.003,0.090
138.692360000,0.622664000,0.830078,43,3937.007812,20946,0.0045,-0.079,2.476,0.902,-0.008,-0.011,0.006,-0.012,-0.016,0.031,0.031,-0.004,0.041,-0.092,2.479,0.992,1497,1501,1860,1504,-0.553,0.104,6.457,1,76,0,-0.000,-0.001,0.000,-0.001,-0.013,0.003,0.090
138.700070000,0.630374000,0.839844,43,67.750679,20947,-0.0021,-0.079,2.476,0.903,-0.009,-0.011,0.007,-0.011,-0.016,0.032,0.048,-0.009,0.048,-0.092,2.479,0.992,1497,1502,1859,1504,-0.566,0.107,6.569,1,76,0,-0.000,-0.001,0.000,-0.001,-0.013,0.003,0.090
138.703759000,0.634063000,0.849609,43,129.836411,20948,-0.0061,-0.080,2.476,0.903,-0.010,-0.012,0.008,-0.010,-0.016,0.032,0.060,-0.010,0.053,-0.092,2.479,0.992,1497,1502,1859,1504,-0.578,0.110,6.681,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.003,0.090
138.713361000,0.643665000,0.859863,43,271.444092,20949,-0.0007,-0.080,2.476,0.903,-0.010,-0.012,0.010,-0.009,-0.016,0.033,0.061,0.001,0.054,-0.092,2.479,0.992,1497,1502,1858,1504,-0.591,0.113,6.793,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.003,0.089
138.724678000,0.654982000,0.870117,43,104.231812,20950,0.0011,-0.080,2.476,0.903,-0.011,-0.012,0.009,-0.008,-0.017,0.033,0.076,-0.016,0.049,-0.092,2.479,0.992,1497,1502,1858,1504,-0.603,0.116,6.905,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.003,0.089
138.733197000,0.663501000,0.879883,43,88.425148,20951,-0.0013,-0.080,2.476,0.903,-0.010,-0.012,0.009,-0.007,-0.017,0.034,0.079,-0.029,0.054,-0.092,2.479,0.992,1497,1502,1859,1504,-0.615,0.120,7.016,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.003,0.089
138.745680000,0.675984000,0.890137,43,117.481201,20952,0.0022,-0.080,2.475,0.903,-0.010,-0.012,0.009,-0.006,-0.017,0.034,0.093,-0.023,0.039,-0.092,2.479,0.992,1497,1502,1859,1504,-0.627,0.123,7.128,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.004,0.089
138.753157000,0.683461000,0.899902,43,80.160324,20953,-0.0023,-0.080,2.475,0.903,-0.009,-0.013,0.009,-0.005,-0.017,0.034,0.083,-0.012,0.030,-0.092,2.479,0.992,1496,1502,1859,1504,-0.639,0.127,7.239,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.004,0.089
138.766538000,0.696842000,0.909668,43,133.868805,20954,0.0036,-0.080,2.475,0.903,-0.008,-0.011,0.009,-0.004,-0.018,0.034,0.089,-0.028,0.029,-0.092,2.479,0.992,1497,1501,1859,1504,-0.651,0.130,7.350,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.004,0.089
138.774655000,0.704959000,0.919922,43,74.771942,20955,-0.0021,-0.080,2.475,0.903,-0.007,-0.010,0.007,-0.003,-0.018,0.035,0.086,-0.030,0.035,-0.092,2.479,0.992,1497,1501,1859,1504,-0.662,0.134,7.461,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.004,0.089
138.785928000,0.716232000,0.930176,43,123.304565,20956,0.0010,-0.080,2.475,0.903,-0.006,-0.009,0.007,-0.003,-0.018,0.035,0.072,-0.015,0.036,-0.092,2.479,0.992,1497,1501,1860,1505,-0.674,0.138,7.573,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.004,0.089
138.793220000,0.723524000,0.939941,43,88.762650,20957,-0.0025,-0.080,2.475,0.903,-0.004,-0.007,0.006,-0.003,-0.018,0.035,0.057,-0.005,0.035,-0.092,2.479,0.992,1497,1500,1860,1505,-0.686,0.142,7.684,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.004,0.089
138.808270000,0.738574000,0.950195,43,137.268356,20958,0.0048,-0.080,2.475,0.903,-0.003,-0.005,0.006,-0.003,-0.016,0.036,0.036,0.029,0.036,-0.092,2.479,0.992,1498,1500,1860,1505,-0.698,0.146,7.795,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.004,0.089
138.812894000,0.743198000,0.959961,43,66.480522,20959,-0.0051,-0.080,2.475,0.903,-0.001,-0.004,0.006,-0.004,-0.016,0.036,0.016,0.042,0.036,-0.092,2.479,0.992,1498,1500,1860,1505,-0.710,0.150,7.906,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.004,0.089
138.823109000,0.753413000,0.969238,43,216.543961,20960,0.0009,-0.080,2.475,0.903,0.001,-0.002,0.005,-0.005,-0.015,0.037,-0.021,0.048,0.040,-0.092,2.479,0.992,1498,1499,1861,1505,-0.722,0.153,8.017,1,76,0,-0.000,-0.001,-0.000,-0.001,-0.012,0.004,0.089
138.834356000,0.764660000,0.979980,43,97.962379,20961,0.0005,-0.080,2.475,0.904,0.002,-0.001,0.004,-0.006,-0.014,0.037,-0.055,0.049,0.045,-0.092,2.479,0.992,1499,1499,1861,1505,-0.734,0.157,8.127,1,76,0,-0.000,-0.001,-0.000,-0.001,-0.012,0.004,0.089
138.845781000,0.776085000,0.989746,43,88.952141,20962,0.0017,-0.080,2.475,0.904,-0.002,-0.003,0.007,-0.011,-0.012,0.037,-0.161,0.105,0.026,-0.092,2.479,0.992,1498,1500,1860,1505,-0.746,0.161,8.238,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.004,0.089
138.853207000,0.783511000,1.000000,43,87.565674,20963,-0.0028,-0.080,2.475,0.904,-0.000,-0.002,0.007,-0.012,-0.011,0.037,-0.149,0.088,0.012,-0.092,2.479,0.992,1498,1499,1860,1505,-0.757,0.165,8.349,1,76,0,-0.000,-0.001,0.000,-0.001,-0.012,0.004,0.089
138.868989000,0.799293000,1.009766,43,134.752731,20964,0.0060,-0.080,2.475,0.904,0.001,-0.001,0.005,-0.013,-0.011,0.037,-0.130,0.077,0.010,-0.092,2.479,0.992,1499,1499,1861,1505,-0.769,0.169,8.459,1,76,0,-0.000,-0.001,-0.000,-0.001,-0.012,0.004,0.088
138.878602000,0.808906000,1.020020,43,63.395462,20965,-0.0006,-0.080,2.475,0.904,0.002,-0.000,0.004,-0.013,-0.011,0.037,-0.096,0.066,0.006,-0.092,2.479,0.992,1499,1499,1861,1505,-0.781,0.173,8.570,1,76,0,-0.000,-0.001,-0.000,-0.001,-0.012,0.004,0.089
138.882904000,0.813208000,1.030273,43,104.101601,20966,-0.0060,-0.080,2.475,0.904,0.003,-0.001,0.004,-0.012,-0.010,0.036,-0.057,0.062,-0.006,-0.092,2.479,0.992,1499,1499,1861,1505,-0.793,0.177,8.681,1,76,0,-0.000,-0.001,-0.000,-0.001,-0.012,0.004,0.088
138.894114000,0.824418000,1.040039,43,232.774673,20967,0.0014,-0.080,2.475,0.904,0.003,-0.001,0.004,-0.012,-0.009,0.036,-0.041,0.067,-0.009,-0.092,2.479,0.992,1499,1499,1861,1505,-0.806,0.180,8.791,1,76,0,-0.000,-0.001,-0.000,-0.001,-0.012,0.004,0.088
